x,y,cluster,term,genes
9.837198,1.7434461,Cluster 1,POP1,UPF1 IMP3 IMP4 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL7L1 RPL26 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 LLPH ZNF629 PURA RPL36A PES1 RPL15 GAR1 RPS5 RPL17 RRS1 SF3B2 LYAR DDX18 NOP16 MRPS26 SURF6 DDX56 CCDC137 PAPD5 MRPS22 MINA NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 NOL12 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 RBM28 ZNF574 RRP8 ZNF771 DDX27 ZNF770 WHSC1 MPHOSPH10 DDX24 DDX21 KRI1 TTF1 RRP9 LARP1 NKRF DHX57 BMS1 BRIX1 IGF2BP3 MMTAG2 RPS13 
8.512931,1.9488555,Cluster 1,GTPBP4,UPF1 NOP16 IMP3 IMP4 DDX10 PAPD5 MRPS22 FTSJ3 GNL3 REXO4 WDR36 WDR12 GLTSCR2 MRTO4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 NOL10 GZF1 NOP56 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 DHX57 RPL36A PES1 RRS1 IGF2BP3 LYAR 
9.6543255,1.6382304,Cluster 1,RRP12,RBM19 DDX31 GNL3 REXO4 GNL2 LARP7 GTPBP4 MRTO4 LIN28B DKC1 RPL26 CCDC86 PABPC4 POP1 ZNF512 RPL26L1 ZCCHC9 NIP7 YTHDC2 ZC3HAV1 ZC3H8 DHX30 SRP72 ZNF629 PURA PES1 RPL15 RPS5 RPL17 H1FX ZNF622 SF3B2 LYAR DDX18 NOP16 SURF6 CCDC137 DDX10 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A TSR1 GZF1 ZCCHC3 GLYR1 NOP56 RPS24 RBM28 LTV1 ZNF771 DDX27 DDX24 DDX21 NOC2L KRI1 RRP9 LARP1 RPS17 NKRF DHX57 BMS1 BRIX1 RIOK2 NIFK RPS13 RBM34 
9.277479,1.4255961,Cluster 1,SRP72,UPF1 IMP4 RBM19 DDX31 URB2 GNL3 REXO4 GTPBP4 NSA2 RPL7L1 RPL26 POP1 ZNF512 RPL26L1 STAU2 RPL10 YTHDC2 DHX30 HERC5 RPL36A PES1 RPL15 RPL17 H1FX LYAR DDX18 NOP16 NO66 CCDC137 RRP1B NOC3L FTSJ3 PRRC2C GLTSCR2 MOV10 MYBBP1A SPATS2L ZCCHC3 GLYR1 NOP56 RPS24 RBM28 SRP19 RRP8 LTV1 DDX27 MPHOSPH10 DDX24 HIST2H3A; DDX21 LARP1 NKRF DHX57 BRIX1 IGF2BP3 RNMTL1 
8.284009,2.098755,Cluster 1,LYAR,DHX30 STAU2 DKC1 IMP4 MPHOSPH10 PES1 PAPD5 MINA RPF2 NOP56 
9.250499,2.1319222,Cluster 1,DDX54,DDX31 GNL3 REXO4 GNL2 SRRM1 GTPBP4 NSA2 XRN2 DKC1 CCDC86 CEBPZ ZNF512 RPL26L1 HP1BP3 STAU1 NIP7 ZC3HAV1 ZC3H8 DHX30 ZNF629 PES1 RPL15 LYAR NOP16 SURF6 DDX56 CCDC137 DDX10 RRP1B FTSJ3 WDR12 GLTSCR2 RSL1D1 EBNA1BP2 MYBBP1A GZF1 RBM28 RRP8 ZNF771 MPHOSPH10 DDX24 DDX21 PPAN NOC2L KRI1 TTF1 NKRF BRIX1 NIFK RPS13 RBM34 
8.227532,1.3299271,Cluster 1,UPF1,DDX27 STAU2 IMP3 DDX24 DDX21 GNL3 REXO4 RRP9 RPF2 DHX30 EBNA1BP2 DKC1 RPS5 RRS1 GZF1 ZCCHC3 
8.118897,1.6622266,Cluster 1,PRDM15,TOE1 LTV1 ZCRB1 RPS5 TSR1 GZF1 CHERP 
8.402511,1.9275197,Cluster 1,RRS1,RBM28 ZNF771 DDX27 IMP3 MPHOSPH10 DDX21 PAPD5 MRPS22 RPF2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 GZF1 NOP56 FYTTD1 
8.284346,2.2517815,Cluster 1,MRPS22,RBM28 DAP3 DHX30 DDX27 EBNA1BP2 MYBBP1A MRPS35 MRPS21 DDX21 MRPS33 MRPS7 
8.602432,1.4394853,Cluster 1,LARP1,UPF1 NOP16 IMP3 MRPS22 MINA FTSJ3 GNL3 REXO4 LARP7 GLTSCR2 GTPBP4 MRTO4 EBNA1BP2 MYBBP1A DKC1 TSR1 GZF1 ZCCHC3 NOP56 RPL26L1 RBM28 ZNF771 DDX27 STAU2 DDX47 DDX24 ZC3HAV1 DDX21 LARP1B RRP9 RPF2 DHX30 RPS17 DHX57 RPL36A PES1 RPS5 RRS1 IGF2BP3 ZNF622 LYAR 
8.121084,1.2081542,Cluster 1,MYEF2,RBM28 ZNF771 DDX27 CCDC137 ZC3HAV1 PAPD5 REXO4 RPF2 DHX30 HERC5 EBNA1BP2 MYBBP1A DKC1 PES1 FYTTD1 
9.666208,1.6499546,Cluster 1,KRI1,UPF1 IMP3 RBM19 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 LIN28B XRN2 DKC1 RPL26 PABPC4 ZNF512 RPL26L1 STAU2 NIP7 YTHDC2 ZC3HAV1 ZC3H8 DHX30 HERC5 LLPH ZNF629 PURA RPL15 GAR1 RPS5 RPL17 SF3B2 LYAR DDX18 NOP16 MRPS26 SURF6 CCDC137 DDX10 FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 GZF1 GLYR1 NOP56 RPS24 FYTTD1 RBM28 ZNF574 RRP8 LTV1 ZNF771 DDX27 MPHOSPH10 DDX24 DDX21 NOC2L LARP1 NKRF DHX57 BMS1 BRIX1 IGF2BP3 RPS13 
9.624311,1.9608319,Cluster 1,TTF1,DDX31 GNL3 REXO4 LARP7 GTPBP4 NSA2 BOP1 LIN28B DKC1 RPL7L1 ZCCHC9 NIP7 ZC3HAV1 RPF2 DHX30 LLPH RPL36A PES1 RPL15 GAR1 RPL17 RRS1 LYAR MYEF2 NOP16 SURF6 DDX56 CCDC137 DDX10 PAPD5 NOC3L FTSJ3 GLTSCR2 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 ZNF770 WHSC1 DDX24 DDX21 RRP9 BRIX1 RPS13 
8.507745,2.4827282,Cluster 1,IMP3,RBM28 DHX30 MYBBP1A DKC1 IMP4 MPHOSPH10 NOL10 RPS5 PAPD5 LARP7 LYAR RPF2 
8.956432,1.6321715,Cluster 1,DDX18,IMP3 IMP4 GNL1 DDX31 GNL3 REXO4 WDR36 GTPBP4 MRTO4 NSA2 LIN28B DKC1 RPL7L1 RPL26 ZNF512 RPL26L1 ZCCHC9 STAU2 NIP7 YTHDC2 NOC4L RPF2 DHX30 HERC5 PURA PES1 RPL15 GAR1 RPL17 RRS1 LYAR ABCF2 NOP16 SURF6 UTP3 DDX56 CCDC137 RRP1B NOC3L FTSJ3 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A NOL10 NOL12 GLYR1 NOP56 RPS24 RBM28 DDX27 MPHOSPH10 DDX24 DDX21 LARP1 NKRF DHX57 BMS1 BRIX1 
8.42288,1.9107667,Cluster 1,DDX27,RBM28 ZNF771 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MINA RPF2 DHX30 RPS17 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 GZF1 LYAR NOP56 FYTTD1 
8.888858,1.4820678,Cluster 1,BRIX1,UPF1 IMP3 IMP4 DDX31 GNL3 REXO4 LARP7 GTPBP4 MRTO4 NSA2 DKC1 RPL7L1 RPL26 PABPC4 RPL26L1 STAU2 NIP7 ZC3HAV1 NOC4L RPF2 DHX30 HERC5 LLPH RPL36A PES1 RPS5 RPL17 RRS1 SF3B2 LYAR MYEF2 NOP16 DDX56 CCDC137 PAPD5 MRPS22 MINA RRP1B NOC3L FTSJ3 WDR12 GLTSCR2 MOV10 EBNA1BP2 MYBBP1A TSR1 GZF1 NOP56 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 RRP9 LARP1 DHX57 
8.491153,2.1289217,Cluster 1,NSA2,NOP16 IMP3 IMP4 PAPD5 MRPS22 GNL3 REXO4 LARP7 GLTSCR2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 GZF1 NOP56 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 DDX21 RPF2 DHX30 PES1 RPS5 RRS1 LYAR 
8.21497,1.7979898,Cluster 1,MRTO4,NOP16 PAPD5 MINA FTSJ3 GNL3 REXO4 WDR36 WDR12 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 NOL10 TSR1 NOP56 RBM28 DDX27 AVEN STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 SDAD1 RPF2 DHX30 PES1 RPS5 RRS1 IGF2BP3 
7.976009,1.1316293,Cluster 1,RPL7L1,ZNF771 DDX27 NOP16 IMP3 IMP4 DDX24 DDX21 PAPD5 GNL3 REXO4 RPF2 GLTSCR2 DHX30 MYBBP1A DKC1 PES1 RPS5 RRS1 GZF1 LYAR 
-0.55081224,1.1797141,Cluster 2,FKBP1B,AHCY ENO1 TAGLN3 ENO3 TBCA HIBCH SOD1 
-0.34068313,-1.6260878,Cluster 2,RAI14,NEXN AFAP1 MYO5A ACTG1 MYO5B COBL TWF1 SORBS2 CORO1B CORO1C AKAP2 PPP1CB SSH2 ABLIM1 ARHGAP21 MYO5C MPRIP CFL2 CFL1 SPTBN1 
1.1176715,-1.2265928,Cluster 2,EXOC8,EXOC5 EXOC4 EXOC6B EXOC7 EXOC6 EXOC3 EXOC2 
-0.2793765,-1.867687,Cluster 2,ZFP41,LRP4 LTBP1 LRP1B AGRN FBLN5 
-0.3421865,-1.8218468,Cluster 2,SPECC1L,LIMCH1 MYO5A MYH9 LIMA1 PPP1CB 
-0.5065443,-1.7110679,Cluster 2,MYO1C,LIMCH1 PPP1R12A TPM4 AFAP1 MYO5A ACTG1 LIMA1 PPP1CB MYL6 ABLIM1 ACTA1 SPECC1L MYH9 MYO18A LRRFIP2 MISP SPTBN1 DBN1 
-0.44964892,-1.3294083,Cluster 2,ARHGAP11A,TPM2 CFL2 MYO5B TWF1 CORO1C 
-0.44389936,-0.07919095,Cluster 2,STBD1,GABARAP GABARAPL1 MID1 GYG2 GYS1 
-0.2430741,-0.7183581,Cluster 2,CFL1,CAP2 CAP1 MYO5C CFL2 ACTG1 MYO5B COBL TWF1 PPIAL4D SORBS2 CORO1C SSH2 
-0.10439831,-0.9647406,Cluster 2,TWF1,ABLIM1 MYO5C NEXN MYO5A MYO5B COBL CORO1C 
-0.22510363,-1.8608876,Cluster 2,GSN,MYO1C PPP1R18 MYH9 LIMA1 DBN1 
0.099141166,-1.1304524,Cluster 2,WDR1,FH PLEKHG3 TPI1 MYO5C CFL2 CFL1 MYO5B HSD17B14 TWF1 SORBS2 SSH2 
0.89568174,-1.334541,Cluster 2,ARPC4,ACTR2 PLEKHG3 ACTN4 RRM1 ACTN1 MYO5A MYO5B ARPC5 COBL SORBS2 PPP1CB SSH2 ARPC3 MYO5C ARPC2 RAI14 CALM1 ARPC1A WDR1 ARPC1B ACTG1 ARPC5L TWF1 RPAP1 CORO1B CORO1C HNRNPLL ABLIM1 CFL2 CFL1 EFHD2 EIF4E 
-0.44070444,-0.15112914,Cluster 2,PRKAB1,PRKAA2 PRKAG2 PRKAG1 PRKAB2 PRKAA1 
0.0034433326,-1.2181143,Cluster 2,IQGAP1,MYO5C MYO5B MYL6B SPTBN1 AKAP2 
-0.38486823,-0.19918486,Cluster 2,CKAP5,TOX4 TACC2 PPP1R10 SLAIN1 TACC1 
0.3894462,-0.49740914,Cluster 2,STRN4,PPP2CB STRIP1 STRIP2 SIKE1 FGFR1OP2 SLMAP MOB4 STRN STRN3 CTTNBP2NL 
-0.28442064,-1.8112655,Cluster 2,THBS3,C5ORF34 IQSEC2 FANCB THBS1 THBS4 
0.3044599,-0.57326,Cluster 2,SIKE1,PPP2CB STRIP2 SLMAP MOB4 STRN STRN3 CTTNBP2NL 
0.1557736,-1.177738,Cluster 2,SEC23A,SEC24B SEC13 IVD PKP3 SEC31A 
1.159498,-1.0121044,Cluster 2,EPS15,FCHO2 STON2 BMP2K AAK1 AP2A1 PIK3C2A AP2M1 
-0.47193056,-0.0133170765,Cluster 2,DTNBP1,BLOC1S5 BLOC1S6 SNAPIN TXLNB BLOC1S1 BLOC1S3 LAMC2 SYBU 
-0.28097758,-1.5913709,Cluster 2,CAPZA2,GSN SVIL ACTG1 KIAA1671 KIAA1211 LIMA1 MYL12B ACTA1 MYO1C SPECC1L MYH9 LRRFIP2 RLTPR MISP 
-0.040406473,-1.6885813,Cluster 2,VSIG8,LRRC15 S100A3 HEPHL1 FAM26D DSG4 
-0.43353683,-1.679894,Cluster 2,CALML3,TMOD1 SPECC1 PPP1R12A SVIL PLEKHG3 AFAP1 MYO5A MYO5B COBL SORBS2 MYO19 LIMA1 MYO1E ST5 INF2 MYO1C MYO1B ARPC4 MYO5C PLEC SIPA1 ACTRT1 CPM RAI14 CALM1 DBN1 FLII LUZP1 NEXN ACTG1 IQGAP1 PPP1R9B SSFA2 CORO1C ZBTB20 AKAP2 ABLIM1 ARHGAP21 BASP1 MISP SYNPO SPTBN1 
-0.56568664,0.18220022,Cluster 2,PGK1,TSFM ENO1 ENO2 ENO3 GAPDH 
0.36742297,-0.46288124,Cluster 2,FGFR1OP2,PPP2CB STRIP1 STRIP2 SIKE1 SLMAP MOB4 STRN STRN3 CTTNBP2NL 
0.93247485,-1.2539382,Cluster 2,LGALS8,ATG9A ABCC4 SLC36A1 CALCOCO2 SLC35A5 SLC9A6 SLC1A1 ATP13A3 PTPRJ CLCN3 SLC17A5 ADCY6 
-0.55657077,0.49797732,Cluster 2,ENSG00000243678,FKBP2 TAGLN2 ENO1 TAGLN3 ENO3 ATP6V1C1 SOD1 
-0.5233444,0.21432272,Cluster 2,PGK2,TSFM AK2 ENO3 TKT GPI 
-0.13236542,-1.3184108,Cluster 2,MYO5A,ABLIM1 LIMCH1 MYO5C NEXN MYH9 MYO5B COBL SPTBN1 CORO1C LIMA1 
-0.23316956,-1.843467,Cluster 2,SSH2,MYO5C CFL2 ACTN1 MYO5A ACTG1 MYO5B TWF1 SORBS2 CORO1C 
0.21498655,-0.63195956,Cluster 2,STRN3,PPP2CB STRIP2 SLMAP STRN CTTNBP2NL 
1.4372419,-1.1491293,Cluster 2,VPS26A,ANKRD27 TBC1D5 SDCCAG3 FKBP15 FAM21A KIAA1033 VPS26B VPS35 FAM21C VPS29 KIAA0196 
-0.43546733,-1.7428757,Cluster 2,MYO1E,SPECC1 ARHGAP21 MYO1C MYO5A MYH9 SORBS2 MYL6B SPTBN1 LIMA1 RAI14 SSH2 
-0.4897917,-0.044146888,Cluster 2,MPPED1,MPPED2 PHKG2 PHKA2 PHKB PHKA1 NR2F6 
0.24878576,-0.5429766,Cluster 2,MOB4,PPP2CB STRIP2 SLMAP STRN STRN3 CTTNBP2NL 
-0.41332522,-1.7480075,Cluster 2,ACTB,GSN ACTR3 SPECC1 LIMCH1 PPP1R12A SVIL TPM4 TMOD3 DAPK3 AFAP1 MYO5A COBL SORBS2 LIMA1 MYO1E ST5 ACTA1 MYO1C CTTN CAPZA2 SPECC1L MYH9 CEP162 CAPZA1 DBN1 PPP1R18 ARHGAP11A FLII LUZP1 NEXN SIPA1L3 AKAP2 TPRN ABLIM1 MYO6 MYO18A LRRFIP2 MISP SPTBN1 
-0.30398205,-1.8300757,Cluster 2,ST5,MYO1C MYO5B CORO1C LIMA1 PPP1CB 
1.0914425,-1.335656,Cluster 2,STON2,FCHO2 AP2B1 BMP2K AAK1 AP2A1 PIK3C2A AP2M1 
0.3396377,-1.3008767,Cluster 2,TMOD1,LRRFIP1 FLII MYO5C MYO5A MYO5B TWF1 
0.37986663,-0.49322405,Cluster 2,STRIP1,PPP2CB STRIP2 SIKE1 SLMAP MOB4 STRN STRN3 CTTNBP2NL 
-0.34777597,-1.5943267,Cluster 2,MYO18A,MYL6 LIMCH1 ACTA1 SPECC1L ACTG1 MYH9 LRRFIP2 MISP LIMA1 
-0.3437811,-1.8747684,Cluster 2,MISP,NEXN MYH9 CORO1C LIMA1 PPP1CB 
0.43309933,-1.3872901,Cluster 2,PLEKHG3,MYO5C CFL2 MYO5A ACTG1 CFL1 MYO5B TWF1 CORO1C SSH2 
-0.056435402,-0.95037365,Cluster 2,MYO19,ST5 PLEKHG3 MYO5C NEXN MYO5A MYO5B SORBS2 ZBTB20 
-0.3958266,-1.7231991,Cluster 2,ACTN4,ACTN1 NEXN MYO5A IQGAP1 COBL TWF1 SORBS2 AKAP2 SSH2 ABLIM1 INF2 SPTBN1 RAI14 APOB 
-0.30618495,-1.860142,Cluster 2,SVIL,MYO1C TMOD3 NEXN MYH9 LIMA1 RAI14 DBN1 
-0.4675757,0.06278953,Cluster 2,FKBP1A,FKBP2 TAGLN2 TAGLN3 ENO3 ATP6V1C1 PIN1 SOD2 
0.23646943,-1.3519511,Cluster 2,NEXN,ABLIM1 MYO5C MYH9 MYO5B SPTBN1 CORO1C 
-0.09452843,-0.9253074,Cluster 2,PPP1CB,PPP1CC ABLIM1 MYO5C NEXN ACTRT1 LIMA1 
-0.0633839,-1.7973957,Cluster 2,SIAE,COL18A1 POGLUT1 ARSB ARSK SGSH 
0.772074,-1.318685,Cluster 2,FLII,PLEKHG3 WDR1 LRRFIP1 TMOD3 NEXN MYO5A MYO5B TWF1 SORBS2 RAI14 SSH2 
-0.24130426,-1.8939103,Cluster 2,LDLRAD4,FLCN DPY19L1 STXBP4 SMURF2 SMURF1 WWC2 HECW1 RBCK1 
0.31968433,-1.3302712,Cluster 2,BASP1,TES MYO1E SPECC1 PLEKHG3 ACTN4 MYO5C MYO5A MYO5B COBL TWF1 SPTBN1 SSH2 
-0.50006187,-1.6873294,Cluster 2,DBN1,PPP1R12A NEXN AFAP1 MYO5A ACTG1 SORBS2 LIMA1 AKAP2 PPP1CB ABLIM1 MYH9 MYO18A MISP 
-0.19390209,-1.8003061,Cluster 2,CALM1,MYO1C ACTN4 TPM4 MYO5C MYH9 SORBS2 SSH2 
0.0028758782,-1.7699386,Cluster 2,TXNDC16,COL18A1 POGLUT1 GALNS ARSK FUT11 CERCAM SIAE 
0.09978432,-0.6659048,Cluster 2,LYPD3,REEP1 DPY19L1 USP24 SLC41A1 PHTF1 
-0.33076033,-1.9137945,Cluster 2,TMOD3,MYO1C UBXN2A AFAP1 ACTG1 MYH9 LRRFIP2 LIMA1 PPP1CB 
-0.59889734,0.47957364,Cluster 2,HIBCH,QDPR ACOT9 MACROD1 TBCA FAH 
-0.35004625,-1.8940616,Cluster 2,PPP1R9B,CFL2 ACTN1 TWF1 PPP1R9A CORO1C SSH2 
0.14573553,-1.1536627,Cluster 2,CFL2,ALDH5A1 CORO2A TIA1 MYO5C MYO5A MYO5B TWF1 CORO1C 
-0.6404137,1.0693583,Cluster 2,ATP6V1C1,CNN1 FKBP2 MDH2 UBE2F CFL2 TAGLN3 ATOX1 
1.1740336,-1.317216,Cluster 2,CORO1B,PLEKHG3 ACTG1 CFL1 MYO5B CWC27 SPTBN1 CORO1C SSH2 
-0.58317006,0.13931166,Cluster 2,DSTN,ALDH5A1 MDH2 GOT2 GLRX ATP6V1C1 
0.3093724,-1.324627,Cluster 2,SIPA1,MYO1E MYO5C ACTN1 MYO5B TWF1 SSH2 
1.1781938,-1.2652578,Cluster 2,AP3S1,AP3M2 RNF13 AP3D1 AP3B1 AP3M1 
-0.44407538,-0.5925465,Cluster 2,TPM1,MYO1B TPM4 DLG5 TPM3 ACTN2 TPM2 MPRIP MYH6 CNTLN TNNI1 KLHL21 MYH8 
-0.038892843,-1.0273327,Cluster 2,COBL,ABLIM1 MYO5C PACSIN3 NEXN MYO5B MISP SPTBN1 CORO1C PPP1CB 
1.0306599,-1.1705477,Cluster 2,EXOC2,EXOC5 EXOC4 EXOC6B EXOC7 EXOC6 EXOC3 
-0.6323755,0.18426201,Cluster 2,ATP5O,TUFM UQCRC2 ATP5C1 ATP2A2 ATP5J 
-0.086962834,-1.8307222,Cluster 2,GUSB,NID1 NAGLU FUT11 EDEM3 PCSK6 MEGF8 UGGT2 SGSH FOXRED2 SIAE 
-0.3360952,-1.9137862,Cluster 2,LUZP1,MYO1C MYO5A MYH9 SORBS2 CORO1C AKAP2 DBN1 
-0.5682415,0.24971454,Cluster 2,GSTO1,PARK7 ENO1 ENO3 TKT GPI 
0.98227197,-1.3576553,Cluster 2,AP2A1,FCHO2 AP2B1 BMP2K PIK3C2A AP2M1 
0.24292678,-1.0800922,Cluster 2,USO1,SLC30A6 GOLGA2 BTBD3 BLZF1 FAM83B 
-0.039726324,-1.0719196,Cluster 2,AKAP2,MYO5C NEXN MYO5A COBL SORBS2 MISP SPTBN1 CORO1C LIMA1 PPP1CB 
-0.56696016,0.104023114,Cluster 2,PPP1R18,PPP1CC CFL2 FBXO46 PPP1CA PPP1CB 
-0.41314334,-1.6073092,Cluster 2,SPECC1,NEXN MYO5A MYH9 COBL TWF1 SORBS2 CORO1C 
-0.58630115,0.051811118,Cluster 2,GAPDH,PCMT1 TPI1 PGAM2 SCP2 ENO1 ENO3 
1.0852749,-1.1809764,Cluster 2,AP2M1,FCHO2 CLMN KIF13A AP2B1 AP2A2 BMP2K AAK1 
-0.6397325,0.3899699,Cluster 2,ABAT,QDPR FH HSPE1 SOD1 PGM1 
-0.6242564,0.06651152,Cluster 2,PDHA1,STAT5B PDHX PDHB ATP5A1 DLAT STAT5A 
-0.03040242,-1.0253868,Cluster 2,SORBS2,ABLIM1 MYO5C NEXN MYO5A MYO5B COBL TWF1 
-0.3646503,-1.6678973,Cluster 2,AFAP1,ABLIM1 NEXN MYO5A MYH9 MYO5B COBL TWF1 SORBS2 SPTBN1 CORO1C LIMA1 AKAP2 
0.34264722,3.0297039,Cluster 3,PES1,DHX30 RPL3 STAU2 IMP4 RPL27A MPHOSPH10 PAPD5 LARP7 RPF2 NOP56 
1.3943715,2.9538178,Cluster 3,GPT2,FH ALDH7A1 GPHA2 GOT2 OXCT1 ADSL 
1.1553664,2.3092513,Cluster 3,SUPT7L,TAF5L TAF12 TADA1 SUPT20H TAF9B SUPT3H 
1.0241146,2.2464385,Cluster 3,TADA1,TAF12 TAF10 SUPT20H TAF9B SUPT3H 
1.3574655,3.1280968,Cluster 3,CCT3,CCT6B CCT4 CCT6A PDCL3 CCT2 MLST8 TCP1 TXNDC9 CCT7 CCT5 
-0.073257625,2.4162025,Cluster 3,PAF1,WDR61 CSNK2B SUPT4H1 IWS1 CDC73 
1.5282611,2.7641783,Cluster 3,PHB,AFG3L2 ATP5B MT-CO2 CANX ATP5A1 ATP2A2 VDAC2 VDAC1 SLC25A5 ATP5O 
0.3020674,2.521936,Cluster 3,POLR3G,POLR3B POLR3C CRCP POLR3D POLR1C POLR3H 
0.11615147,1.3970556,Cluster 3,POLR2B,TUBB POLR2E POLR2G RPRD1B RPAP2 TUBB2A GTF2F2 TUBB4B 
0.73321956,2.8064866,Cluster 3,ZC3H11A,THOC2 THOC1 THOC6 THOC5 THOC7 
0.04964278,3.3416336,Cluster 3,EXOSC3,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D DIS3L EXOSC4 EXOSC2 MPHOSPH6 EXOSC1 
0.14688899,3.2316368,Cluster 3,EXOSC1,EXOSC8 EXOSC7 EXOSC10 EXOSC5 MPHOSPH6 
0.55247176,2.8918428,Cluster 3,CCT2,CCT6B FASN TCEA1 TXNDC9 DNAJC19 
0.09471743,0.9603828,Cluster 3,FABP7,HINT1 GOT2 TAGLN TALDO1 TAGLN2 TAGLN3 GLRX PDCD6IP 
0.049825538,1.2497159,Cluster 3,ETFB,FH HIBADH LDHA ETFA PRCP LDHAL6A 
0.8610937,2.7893646,Cluster 3,GPS1,LRR1 CUL2 COPS7B COPS7A RBX1 COPS5 DDB2 CUL4B COPS4 CUL4A COPS6 COPS3 COPS2 DCAF11 COPS8 
1.0747983,2.2445762,Cluster 3,TAF5,TBP TAF8 AK6 TAF4 TAF9B TAF2 
0.83615494,2.7495837,Cluster 3,COPS7B,COPS5 COPS4 COPS6 COPS3 COPS2 COPS7A COPS8 
0.60051924,3.135983,Cluster 3,DARS,AIMP2 AIMP1 QARS MARS EEF1E1 
1.0253407,2.542621,Cluster 3,TADA2B,TAF6L TAF5L TAF12 TADA1 TAF9 TAF10 SUPT20H SUPT7L TAF9B SUPT3H 
1.8182824,2.729628,Cluster 3,COPS7A,DDB2 CUL4B CUL4A COPS6 COPS2 DCAF11 
0.16892001,1.8549424,Cluster 3,POLR2G,CTDP1 RPRD1A POLR2E POLR2F RPAP2 
0.7553296,3.118979,Cluster 3,KARS,AIMP2 DARS AIMP1 QARS MARS RARS EEF1E1 
1.0354505,2.7422867,Cluster 3,COPS5,DDB2 COPS4 CUL4A COPS6 BTBD1 COPS3 COPS2 COPS7A COPS8 
-0.29910806,1.2668084,Cluster 3,GLRX,CNN3 MDH2 CFL2 TALDO1 UBE2L3 
0.48767692,2.7972775,Cluster 3,DDX39B,LSM7 DHX38 THOC2 THOC1 THOC6 THOC5 SMNDC1 THOC7 
0.3256014,3.0177984,Cluster 3,POLR3F,POLR3B POLR3C CRCP POLR3D POLR3G POLR3H POLR3K 
1.7599236,2.962991,Cluster 3,LEO1,CSNK2A1 WDR61 CTR9 IWS1 CDC73 PAF1 
0.034734495,2.9598172,Cluster 3,DBI,OXCT1 ADSL ETFB HSPE1 ACAT2 
1.3490844,3.1165133,Cluster 3,CCT7,CCT6B CCT4 CCT6A PDCL3 CCT2 TCP1 TCEA1 TXNDC9 CCT5 
1.1006564,2.8222775,Cluster 3,COPS3,DDB2 CUL4B COPS4 CUL4A COPS6 BTBD1 COPS2 CUL2 COPS7A DCAF11 COPS8 RBX1 
-0.11720652,1.2961113,Cluster 3,ADSL,QDPR FH FABP5 OXCT1 TALDO1 HSD17B14 UBE2V1 ETFB TAGLN3 PEPD 
1.5720127,2.6845052,Cluster 3,COPS6,DDB2 CUL4B CUL4A COPS2 DCAF11 RBX1 
0.37271488,3.0387797,Cluster 3,DHX30,STAU2 IMP4 MPHOSPH10 PAPD5 MINA LARP7 RPF2 NOP56 
-0.1505818,1.3478487,Cluster 3,GPX4,HINT1 TAGLN2 GLRX2 ENO1 ENO2 
0.28689998,2.547774,Cluster 3,POLR3K,POLR3B POLR3C CRCP POLR3D POLR1C POLR3H GPN1 
1.2574211,3.1350565,Cluster 3,TCP1,CCT6B CCT4 CCT6A PDCL3 CCT2 TUBA3E TCEA1 TXNDC9 CCT5 
-0.25306365,1.8651654,Cluster 3,EMC8,MMGT1 EMC1 EMC2 EMC3 EMC6 
0.14205454,1.2480577,Cluster 3,TUBB2A,TUBB ARL2 EML1 EML2 TUBA4A 
0.003919513,2.2851422,Cluster 3,MAGOH,EIF4A3 RBM8A PYM1 CASC3 SRSF8 LSM4 MAGOHB 
0.6873707,3.1345506,Cluster 3,RARS,AIMP2 DARS AIMP1 QARS MARS EEF1E1 
0.109554395,3.3202286,Cluster 3,EXOSC4,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D DIS3 DIS3L EXOSC2 MPHOSPH6 EXOSC1 
