x,y,cluster,term,genes,cluster_label
-2.3457727,5.842205,Cluster 7,MRC2,LGALS3 SCGB1D1 ST8SIA4 FAM19A3 TALDO1 LYZL2 LMAN2L LGALS9 LGALS8 CER1 FAM19A4 KNG1 ,Unresolved
-3.1658075,4.8112555,Cluster 7,LRRC1,PPP1CC KCNJ6 ZNF550 IL1R2 CNPY3 PPP1CA CLK3 STX11 MAPK14 RBM23 ,Unresolved
-2.9980488,5.4952826,Cluster 7,CPNE7,MS4A7 CDCA4 DOCK8 METTL2A EBF3 SUPT5H BAHCC1 ZDHHC19 RNF19B C6ORF203 UBTF GEMIN8 SETD2 RPS27A ,Unresolved
-2.9813797,4.7601757,Cluster 7,RAB3GAP1,DOCK5 VAPA VAPB PSMC4 BTN2A1 ALOX5 BRAF BCAT1 SIRT2 RCCD1 C6ORF141 ,Unresolved
-3.0938435,4.975742,Cluster 7,KLK7,KIR3DS1 FCF1 GMCL1 VAV1 UBAC2 TOX4 VNN2 ZIC1 PLCZ1 FTH1 CA8 PI4KA CDK15 TBC1D22B ,Unresolved
-3.4449356,5.3983917,Cluster 7,C5orf34,IL17RA DOCK5 AKD1 RFXANK THBS3 IQCF1 DNAJC7 IRF3 CRYL1 PDDC1 BBS7 RCCD1 TKT ,Unresolved
-2.5083182,4.64758,Cluster 7,APPBP2,USP25 ZNF232 GLMN DQX1 NPRL2 INTU XRCC4 DOCK8 GATAD2A COPS7B IKZF1 THOC3 THSD4 GNA15 C1QTNF2 COPS3 ZNF408 COPS2 ZIM2 COPS8 MYCL1 FBXL5 SKAP1 ZNF785 ,Unresolved
-2.3323977,5.840724,Cluster 7,NID2,EPHA7 PILRA PTPRK DEFA1 TAZ ETV6 LGALS3 OLFM4 LYG2 GPR183 TMEM25 SUSD4 LGALS9 ,Unresolved
-3.2064455,4.741358,Cluster 7,SIKE1,PPP2CB PDCD10 NHSL2 TRAF3IP3 KIF2B PSMC5 PLP1 TRIML2 EXOC1 TNFRSF1A STX11 ,Unresolved
-3.1606238,5.233592,Cluster 7,HSDL1,TRABD KCNJ6 VIPR2 MGRN1 C3AR1 FPR2 HTR3D GPR21 LYPD3 PPTC7 EDA2R TOMM22 NT5E IMPDH1 RNF19B TSPAN2 SCN3B TM4SF20 ,Unresolved
-2.252954,5.855662,Cluster 7,ULBP3,TMEM30B SLC39A12 PVR C6ORF72 IL27RA CD1B RAET1E FCGRT DUSP22 FCGR1A GJB7 CEACAM21 HLA-DPA1 ULBP1 TNFSF8 CCNL2 SLC39A5 IL13RA2 ,Unresolved
-3.1139753,4.820695,Cluster 7,DCAF16,TRIM41 C5ORF24 FGL1 ZBTB44 ARHGAP19 TULP3 RBPJ DEF6 SFRP4 BMP4 TGIF2LY TXNIP TCEANC2 ZNF414 CSNK1G2 ,Unresolved
3.1755948,6.6366568,Cluster 7,NOL6,RRP8 MECP2 RPL18A RRP7A ZBTB48 RSBN1 ZFC3H1 WDR46 ZNF512 IKZF5 NAP1L5 ,Unresolved
-1.8379894,5.0523167,Cluster 7,PLXNB2,DEFA5 ST8SIA4 PTCH1 TMPRSS3 ADAM21 DEFA1 RHOD LYPD6 IL17RC IL27RA BTNL8 TLR1 LMAN2 SCGB1D1 TMX1 MPPE1 TMED6 ,Unresolved
-2.8382802,5.2363834,Cluster 7,FGFR1,MREG TMEM30B IFNGR1 GAD1 ZDHHC11 TNFRSF10B TGFBR2 TPCN2 RAET1E EVI2A LRRN2 MANSC1 C14ORF37 C19ORF45 FAM8A1 CD44 FGFR2 SLC1A1 HEPACAM2 LITAF C6ORF72 IL27RA CD79B GOLGA7B FCGRT C16ORF58 TSPAN3 SCN3B ,Unresolved
-2.5598497,5.6733603,Cluster 7,GALC,GTF2H2D CLEC11A DGCR14 NCOA5 TMEM51 OTUD6B TRMT11 IKZF1 FAM86A CST7 ,Unresolved
-2.5919564,4.676402,Cluster 7,FNDC3A,PDGFRB GRAMD1B SYT3 PCDHGA5 FAM46A TMEM51 FPR2 KCNK16 CD1E GRPR DLK1 IL27RA FADS3 SLC22A16 SPINT2 AP3S1 CLEC2D ,Unresolved
-3.1027176,4.9990325,Cluster 7,LOC100510688,GGT5 GPR37 LEFTY1 IL1R2 NFAM1 PRSS37 RNASE13 BMP7 OLFM1 DDX19B NAAA PLA2G10 C21ORF63 HLA-DQB2 CHRNA9 TNF CDH8 CREB3L1 FCGR3B ALDH3B2 C19ORF75 SUSD4 AGA A4GALT CD55 CPA5 ,Unresolved
-2.7531588,5.2025056,Cluster 7,RRAGB,LGALS3 CD164L2 TGOLN2 CDH13 FPR2 NUDT1 LGALS9 LGALS8 TPCN2 BLVRA LGALS9C ,Unresolved
-2.9033043,4.718212,Cluster 7,GPM6A,EDA IKBIP FKRP NUFIP1 YIPF3 CCDC126 FITM2 GP1BB ZDHHC18 HTR3A C14ORF104 HAX1 ERMP1 ARMC1 VNN2 P2RY1 MGAT5 TSPAN3 GPR114 ,Unresolved
-2.184765,4.9414196,Cluster 7,HSPA14,SET DNAJC2 ACCN4 GPX7 DEFA5 GMFG NFAM1 XAGE1A SNRNP27 RELL2 CYB5A TRIM35 ,Unresolved
-3.4245524,5.3234053,Cluster 7,AFF4,FAM9A DENND2D HEXIM1 CCNT2 ELL CCNT1 EAF1 EAF2 RSBN1 ARRB2 ELL2 ELL3 PBX2 EPB41L5 CDK9 MDK CAMKV PES1 PIP4K2A ,Unresolved
-2.8622732,4.889638,Cluster 7,ARPC3,DOCK7 GALT ARPC1A ACTR3 ACTR2 LRCH2 KIAA0664 ARPC2 DOCK8 ARPC5L ARPC5 ACTR3B ,Unresolved
-2.7926574,5.432901,Cluster 7,GIT1,FBXO28 TMOD4 CROCC RABGGTB ICAM1 MAFF NCKIPSD PSMC5 CAMK4 LPXN EXOC1 SYNC POTEB GIT2 ARHGEF6 NCK2 ARHGEF7 ,Unresolved
-2.8716044,4.6569514,Cluster 7,MADD,SYT6 PRMT6 DOCK5 SYT3 SYT12 ALOX5 NXPH2 BBS7 SNX21 TSPYL6 ,Unresolved
-1.6941788,5.117974,Cluster 7,OMA1,TOR3A SLC15A1 IFNA8 C22ORF41 EDEM2 IRGC AMIGO3 GXYLT1 BZW2 SLC4A8 CNPPD1 UST P2RX1 TBC1D25 TPP1 SIL1 SCN3B DKFZP686O24166 FAM8A1 SLC39A4 ,Unresolved
-2.865853,5.316863,Cluster 7,TMOD1,GSN AGTPBP1 LRRFIP1 LSP1 FLII PLEKHG6 MYO5B SCIN NIN TBC1D4 SNX1 MYO5C LRRFIP2 ,Unresolved
-3.2547662,4.9294944,Cluster 7,MSTO1,CCNJL OLFM2 F9 LAMP2 LIPH LPCAT1 DNA2 CACNG2 DEF8 COMTD1 ARHGAP25 ,Unresolved
-3.011778,5.4954586,Cluster 7,BCL2L14,TRAPPC3 TRAPPC2L TRAPPC4 TRAPPC1 TRAPPC2 TRAPPC5 TRAPPC10 TRAPPC9 TRAPPC6B MTA2 CHEK1 C7ORF43 VHL ,Unresolved
-3.2206347,5.2729845,Cluster 7,EXOC4,IKBIP IL1R2 SETDB1 EXOC8 DTNBP1 GGA1 STX11 BSG TPM1 APLNR EXOC6 EXOC1 SNAP29 EXOC3 ,Unresolved
-2.9602447,4.9586263,Cluster 7,FMN2,PTP4A2 RAB2B SPATA5L1 BOD1 BTN2A1 ALDH3B1 PDDC1 APBB2 CASP1 KPTN TGFBR2 ,Unresolved
-2.923923,4.9276094,Cluster 7,MYCBP2,MYLIP GUCY1B3 FBXW7 DOCK5 CLEC11A CETN1 STAT2 LGALS3BP PDGFB PAPL GDF10 SESN3 TXNIP CCDC65 CTNNA3 PCDHA3 SKAP1 CDH19 TDGF1 PGBD1 ,Unresolved
-2.8666158,5.6902666,Cluster 7,GALNS,ARSA DNASE2B PRG3 ERLIN2 PRG2 DEFA1 PLAUR ALPPL2 WNT16 OLFM2 P2RX5 NAAA PSG8 SPACA4 DPEP2 TDGF1 SLAMF1 TPSB2 LYZL1 LYPD4 PTPRK LYZL2 ISLR TAZ IDS SIAE INSL5 ,Unresolved
-3.2529135,4.82892,Cluster 7,SCRIB,LRRC27 ZNF263 IL1R2 ZBTB44 CNPY3 LRRC6 PPP1CA CLEC18A CLK3 PPP1CC P4HA3 LRIG1 RBM23 ,Unresolved
-2.6137452,4.590457,Cluster 7,DPY19L4,CHRND PNLDC1 SLC10A7 VNN2 HTR2C ZACN TMPRSS12 UPK1A SLC17A2 MCOLN3 HTR3A ,Unresolved
-3.0494184,6.075653,Cluster 7,USP54,PIGT IL17RA CLEC11A LGALS3BP KIAA1683 SIRT6 CELA1 CARD8 THSD4 OLFM2 PRSS50 P4HA2 CDC16 CRYL1 PDDC1 BBS7 ASB3 SKAP1 VPS39 ,Unresolved
-3.0359168,5.5957785,Cluster 7,LRRC32,TGFB1 STK11IP TMEM11 HSPA5 STAT3 SMPD2 ZDHHC6 SLC16A10 LEMD3 DCP2 ,Unresolved
-3.2348385,4.7915206,Cluster 7,NFKBIL1,ZRANB2 AHCYL2 EAF1 ZC3H18 PIP4K2A LUC7L ARRB2 GPR156 TNFRSF1A JMJD6 ,Unresolved
-2.724459,5.7360845,Cluster 7,ARHGAP44,CD2AP PPP3CC SH3BP1 SH3KBP1 CASP5 ARHGAP17 FNBP1L VPS26A WDTC1 TRIP10 ,Unresolved
-2.7529185,5.2091537,Cluster 7,STK40,ZNF397 DET1 FOS ETV1 SNX11 ETV5 FOSL2 RFWD2 NFIL3 JUNB TINAG TRIB2 TRIB3 TRIB1 ,Unresolved
-2.7012992,4.6925745,Cluster 7,MST4,PDCD10 STK25 TRAF3IP3 VBP1 C4ORF19 RGS2 FAM174A SNRNP27 MAGIX CCM2 C10ORF47 BMP7 ,Unresolved
-2.5365288,4.966658,Cluster 7,ITPRIP,TMPRSS11B SLC22A6 ST8SIA4 HTR3C LRRC33 HTR3A PCDHB11 CD1B TLR2 RASSF1 CD79B PLTP NCEH1 MAS1 ACCN4 PSMC5 TCTN2 TMED6 ,Unresolved
-2.7240403,4.756944,Cluster 7,SUSD1,SCGB1D1 ST8SIA4 PTPRK MPPE1 DEFA1 LMAN2L RNASE13 B3GNT1 CLEC2D INSL5 ,Unresolved
-2.7761197,4.9710174,Cluster 7,ATP2B3,PTGFR CSGALNACT1 GALNT6 IPPK C3AR1 FPR2 HSD17B6 ATP2B2 PRKAG1 LILRB4 TXNDC15 RANBP6 CD1B P2RY8 DGUOK CYP2B6 CTDSP2 TSPAN5 PNPLA4 S1PR1 AGTR1 CD27 LGALS8 ,Unresolved
-2.634011,5.341177,Cluster 7,KIAA0319L,SERPINA12 LACRT TMEM30B MMP3 ST8SIA4 PILRA TMPRSS3 LMAN2L C6ORF72 LRRTM1 LGALS3 CD4 MGAT4C PCDHB7 LGALS9 LGALS8 CCDC40 FCN1 HLA-DRB1 ,Unresolved
5.4300427,6.4887204,Cluster 8,NDUFA10,KDM1B NDUFB11 C2ORF56 MTIF2 C20ORF7 SPATA20 SIRT3 DHRS4 KIAA0664 CLPP DCX ACAD10 B3GNT2 DECR1 RSPRY1 ,Unresolved
6.1050754,7.2867565,Cluster 8,FOXD4,FOXD2 PDHA1 PDHX GGPS1 PPP2R1A KIAA0232 TTC19 PPP2CA ZBTB9 PPP2R2D PSMG4 FOXD4L1 PSMG3 AHCYL1 AHCYL2 PDHB PPP2R2A SLC4A7 PPP2CB PPP2R1B BAG1 C1QBP DLAT ANKRD52 PRAME PDK1 CHCHD2 PDK3 PDK2 ,Unresolved
5.8513145,6.2441115,Cluster 8,TTC19,FDPS C17ORF89 FOXD4 RTBDN GCNT1 C12ORF74 SLAIN2 SCAMP1 ARHGAP36 BPHL EXT2 GUK1 GPANK1 DYNC2LI1 RHPN1 RPL18 CMPK1 ,Unresolved
5.4625535,6.297215,Cluster 8,ASPH,ACAD9 BCHE CD93 CCDC109A CCDC109B STX8 TMEM192 PTCH1 WDYHV1 LEMD2 HLA-E OLFM1 NELL2 ECSIT NDUFAF1 STEAP3 PVRL3 LRRC59 EXD2 SERPINA12 FBLN7 C22ORF32 STXBP3 HTR2C TMEM160 LYZL2 FAM162A VTI1B BNIP1 STX4 ,Unresolved
5.4678526,6.5411787,Cluster 8,FADS3,ZGPAT C8ORF47 YTHDF1 IKBIP LRRC8A ALG14 UPF3B FNDC3A C10ORF35 NEMF TMEM186 NAGPA NPLOC4 UBB MFAP3 C19ORF26 DHX16 ,Unresolved
6.6806297,7.6432166,Cluster 8,MTERFD1,RPL6 ZNF331 DDX28 ZNF324B FASTKD2 FBXW11 CDX1 ZC3H3 MRPL39 ZFC3H1 MRPL4 TRA2A MRPL50 RBM42 RBMX HNRNPA1 ,Unresolved
6.2024574,7.5156217,Cluster 8,ZNF496,GTF3C2 ZNF397 ZNF232 FOXD4L6 PPAN XAGE1A RPS2 YY1AP1 EDIL3 ZSCAN1 FBL NEUROG3 ,Unresolved
6.3173428,7.6848183,Cluster 8,CD2BP2,SNRPN TSSC4 NAA30 DDX23 KLHL36 EFTUD2 PRPF6 PRPF8 SNRNP40 ZNHIT2 SNRPD2 TRAF7 SNRPD1 DHX38 SNRPF SNRPG EAPP OBSL1 SNRPE SNRNP200 ACAD11 TXNL4A SNRPB ,Unresolved
5.5018272,6.39368,Cluster 8,BCR,NAGK SEC13 JPH4 KIAA1984 CSNK2A2 RSPH9 ERCC3 TULP3 COMMD1 GRB2 PDZK1 AP2M1 ,Unresolved
6.665799,7.3396397,Cluster 8,GPN3,LMO2 RPRD1A PIH1D1 ZFC3H1 GPN1 BHLHA15 CD3EAP PPP1CA CRNN POLR3A POLR3B VAPB POLR1A SPINT2 POLR3D POLR1B POLR3E POLR1C FAS POLR1D POLR1E SIGLEC5 POLR3H ASB6 DAAM1 POLR3K SCN2B EPHA1 EPHA4 CHRM3 CBARA1 RPAP2 MED18 UXT POLR2A POLR2B POLR2C POLR2D C19ORF75 TGOLN2 VSIG1 POLR2E POLR2G GRINL1A RPRD1B POLR2I POLR2L ,Unresolved
6.3512063,6.533149,Cluster 8,POLR2A,LMO2 MED1 PIH1D1 WWP2 GPN3 MED19 MED18 COLQ UXT NFKBIA SYDE1 C7ORF60 POLR2D MED21 POLR2E CPNE2 POLR2G GRINL1A ASB6 RPRD1B GPR156 ,Unresolved
6.0065265,6.353097,Cluster 8,ARMCX3,PNKD TMEM206 CCDC59 P2RX1 BRAF HCCS MAF1 RANBP6 FBL VTN VWA5A ,Unresolved
5.993019,7.131941,Cluster 8,GPS1,DET1 CUL3 COPS7B FBXL14 KLHL10 COPS5 DCAF4 COPS6 BTBD1 COPS3 COPS2 FBXO7 APBB3 MAGEA1 DCAF11 COPS8 UBE2M ,Unresolved
6.4698253,6.5635858,Cluster 8,POLR2I,LMO2 UXT RNGTT SYDE1 MED21 PIH1D1 POLR2E CPNE2 POLR2G GRINL1A RPRD1B GPN3 ,Unresolved
6.3065815,7.256587,Cluster 8,C7orf30,MRPL28 CIRBP MCAT MRPL47 MRPL10 MRPL50 RBM42 PHF19 RBMX GNRH1 DDX28 ZNF274 HNRPDL ZC3H3 MRPL39 PDGFB MRPL37 MRPS30 MRPL35 MRPL12 MRPL42 MRPL4 MRPL41 JPH4 RNMTL1 HNRNPA1 ,Unresolved
5.866796,7.3198514,Cluster 8,COPS5,FBXO17 TPD52L2 DDB2 CUL4B COPS4 CUL4A KIAA1737 COPS6 COPS3 COPS2 GNB5 COPS8 FBXL5 UBE2M DET1 CUL3 GPS1 COPS7B COPS7A KLHL10 DCAF4 BTBD2 BTBD1 FBXO7 APBB3 DENR FNIP1 ,Unresolved
5.924615,6.3081784,Cluster 8,MMADHC,C1ORF94 RASL10B SFPQ FGL1 NDUFS7 CCDC69 MRPS24 KIF12 C9ORF24 SDHB AURKAIP1 ,Unresolved
6.322773,6.375898,Cluster 8,CLPP,FDPS ARNT2 USP47 ZNF133 NDUFA10 FBXO17 MRPS30 GTPBP5 ARNTL2 FOXRED1 MRPL12 ECSIT IMPDH1 PPA2 YBEY SNRNP27 UQCC TRIM43 ,Unresolved
5.583302,6.3914447,Cluster 8,POLR1E,NFKBIB RUNDC3A KBTBD7 ZNF692 FAM46A POLR1C POLR2E GPN3 SKAP1 LZTS2 IKZF5 ,Unresolved
6.279812,6.203902,Cluster 8,ND1,NDUFA8 P2RY12 NDUFB11 BTN2A1 PMEL KLK5 TACR1 KLK8 EDNRA P2RY8 ECSIT LPAR6 NDUFS6 TNFSF11 APLNR NDUFS3 VSIG4 ,Unresolved
5.499586,6.485926,Cluster 8,ARL6IP6,NAA50 DUSP3 AOC3 GSTM1 CBFB SNX3 PMVK SPINT2 PNPO YKT6 CHMP4A NME2P1 BID BLVRB ,Unresolved
6.381851,7.099834,Cluster 8,GRINL1A,USP47 KLHL26 RPRD1A PIH1D1 GPN1 GPN3 GPN2 C7ORF44 BIN1 MED21 ASB6 FTL SUPT6H SSNA1 AMD1 INPPL1 RPAP1 DOM3Z RPAP2 RECQL5 POLR2A POLR2B POLR2C POLR2D CD19 POLR2E CPNE2 POLR2F POLR2G RPRD1B POLR2I POLR2J POLR2L ,Unresolved
7.062592,6.716264,Cluster 8,PSMD5,PSMD11 PSMD10 PSMD13 PSMD12 ADRM1 PSMC6 PSMD7 PSMD8 PSMC4 PSMC5 PSMD6 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 PSMC1 PSMD2 ,Unresolved
7.229458,6.9963303,Cluster 8,DTL,CAMK2D CCT3 GLMN SSSCA1 TCEAL1 PFDN2 PDDC1 C9ORF41 DEF8 COPS8 CCT7 ,Unresolved
7.1105947,6.4958878,Cluster 8,PSMD4,PSMD7 CCDC92 PSMD12 PSMD5 KDELR1 PSMB3 PSMC5 CCDC74B ADRM1 PSMB9 UCHL5 ,Unresolved
4.9537687,6.3535423,Cluster 8,FAS,INTS2 MAP1S PEX1 CHD1L FAM118B CDYL GPN3 TUBB2A FAM91A1 RUFY1 UGDH CTU2 TUBB2B GPD1L SFXN5 NDUFAF1 ARF5 PDXDC1 UFSP2 C17ORF75 RHOBTB3 METTL13 ABHD11 CASP8 DPH1 TUBB4 SPATA5L1 TUBB3 C19ORF52 FADD ,Unresolved
5.431677,6.597131,Cluster 8,MZT1,MZT2B MZT2A NME7 TUBGCP2 TUBGCP3 TUBGCP6 TUBGCP4 TUBGCP5 PCNT TUBG1 ,Unresolved
7.031452,6.741629,Cluster 8,CCDC92,PSMD11 SERPINB4 PSMD10 PSMD13 PSMD12 PSMD14 ADRM1 UCHL5 PSMC6 PSMD7 PSMD8 PSMC4 PSMC5 PSMD6 PSMC2 PSMD3 PSMC3 PSMD4 PSMD1 PSMC1 PSMD2 TRIML2 ,Unresolved
5.708908,6.897595,Cluster 8,C1orf85,FAM118B TIMM23 CDC6 TUBB2A GTPBP5 TUBA4A PEX16 TMEM126B GPD1L DEPDC1 SLC25A33 SLC25A4 LRP1 TUBB1 HSD17B7 C17ORF75 PARL TUBB8 NCLN TUBB4 TUBB3 STX7 MDN1 APOOL C4ORF29 GPR77 IDH2 XRCC3 CHD1L NR2F2 HSPA12A C17ORF80 CDYL ALDH5A1 DHRS9 BDH1 LARS2 ADCK1 SFXN5 INTS5 INTS8 SFXN3 SLC25A6 SLC25A15 GNAZ TRUB2 FAM69A FAM108B1 SERPINB13 TTK PRKAG1 TUBA1A ATP12A FAM127A TUBA1C FDXR SLC25A20 MTX1 HEATR6 NEK4 SLC25A24 LGALS8 RPP38 DECR2 ,Unresolved
5.643062,6.526375,Cluster 8,AHNAK2,DUSP23 LMO2 JSRP1 USP14 FKBP11 ANXA2 GJB7 PYCR2 GLRX3 PCK2 NCSTN C1QL4 ,Unresolved
5.609643,6.3612995,Cluster 8,CLPX,EXD2 CHCHD10 GNS SDHB TRMT1 FOXRED1 CLEC3A THTPA NIT1 METTL20 NDEL1 TRIM43 BTRC ATPAF2 ,Unresolved
6.189924,6.73744,Cluster 8,NIT1,NIPSNAP3A SSSCA1 TOP3A GTPBP8 C17ORF80 KIAA0391 FTSJ2 SIRT3 TUBA4A CLPX ACSF2 BCKDK RPUSD3 LARS2 BCAT2 FECH TAZ PDPR FPGS NARS2 FDXR SLC25A20 ISOC2 NUDT19 POLG ,Unresolved
6.3189135,7.5359163,Cluster 8,UXT,PDRG1 PIH1D1 GPN3 PPP1CA POLR3A POLR3B POLR1A POLR3D POLR3E ASB7 PFDN2 PFDN6 SUPT6H TRPS1 RPAP2 RPAP3 PPP1CC RUVBL1 POLR2A UBB RUVBL2 POLR2E WDR92 POLR2I C19ORF2 ,Unresolved
6.7254663,6.5400963,Cluster 8,PSMD6,ATG9A PSMD12 KDELR1 ZFAND2B ADRM1 DKK1 CCDC102B PSMB9 UCHL5 PSMD7 CCDC92 PSMD5 PSMB3 PSMC5 CCDC74B PSMC3 ,Unresolved
6.1960826,7.2835383,Cluster 8,ZZZ3,LMO2 CCDC101 NCAPH2 WDR5 CCBL1 CARD8 IKZF5 RFPL4B TADA3 PSMC3 PSME3 PFDN4 BCAT1 CDH19 MAGEA10 SPERT MBIP ,Unresolved
6.2868505,7.729878,Cluster 8,RPL15,KLHDC3 PRMT5 CNBP DICER1 NAP1L1 NLE1 TARBP2 CLNS1A RPL37A SPECC1L ACTBL2 UBE2O PSME3 H2AFY2 CUEDC1 MDM2 C17ORF79 PWP1 VPRBP PDGFB GPATCH4 KIAA0020 ACTB MECP2 C1QBP RIOK1 MYO18A FAM192A MAGEB10 RPS14 RBM34 ,Unresolved
6.5764446,6.3830132,Cluster 8,VPS72,MEAF6 QPRT CARD8 RUVBL1 MORF4L1 MORF4L2 FOXR2 C20ORF20 FOXR1 HIST1H2BA P4HA3 YEATS4 KAT5 RUVBL2 PLAC1 NFATC2IP MYCL1 ,Unresolved
6.198838,7.4645667,Cluster 8,YBEY,HARS2 PUS1 ELAC2 SIRT5 NME4 GTPBP8 PPP2R5D TRMT1 SIRT3 THNSL1 PC CPS1 PCCA RPUSD3 ATPAF1 OXNAD1 TIMM13 MTIF2 TFB1M GLS C6ORF125 RPS2 D2HGDH IARS2 TIMM8B TIMM8A C4ORF29 TOP3A MARS2 C2ORF56 DDX11 C17ORF80 SSH3 KIAA0391 DARS2 HADHB PREPL DMXL2 LARS2 CHDH CLPP BCAT2 DHTKD1 GFM2 TRMU GFM1 NDUFA12 HSPD1 MTO1 MTPAP NARS2 MTG1 FDXR NUDT19 ACAD10 POLG ,Unresolved
2.8338373,5.205869,Cluster 8,VCP,ATG9A PARK2 UBXN2B UBXN2A UBE4B ASPSCR1 FAM104A NSFL1C UBL7 FAM189B METTL21D SLC17A2 UBXN6 ,Unresolved
7.0876765,7.3507576,Cluster 8,KLHDC2,CCT3 KLHDC5 CCT2 RAB2A GLMN FAM46A RSAD1 CCZ1 PTOV1 RNF169 CCT6B CCT6A FEZ1 PFDN1 PFDN2 STUB1 PFDN5 SELS FAIM UBE2CBP CUL5 CUL2 NMD3 C14ORF104 C16ORF71 IPO9 SYDE1 NUDCD3 ARIH1 TCEB2 TCEB1 CCT5 ,Unresolved
5.8341293,6.7447014,Cluster 8,CUL2,KLHDC3 GLMN TSGA10IP C22ORF41 KLHDC2 IKZF1 OXT MRM1 PRAMEF17 PYCARD COPS6 COPS3 COPS2 VHL AVP PRAME COPS8 TRIM44 RGS20 ,Unresolved
6.149976,7.0066614,Cluster 8,FBXL5,KLHDC3 ZFP106 GCA ECI2 CUL1 TTC9C CIAO1 COPS5 CENPF ACTB COPS6 HERC2 NEURL4 APPBP2 COPS3 COPS2 ACTBL2 CTNNA2 MAP7D1 FAM96B ARIH1 MMS19 SKP1 ,Unresolved
6.31287,6.8471913,Cluster 8,FASTKD2,TRUB2 DDX28 ZNF324B PTCD1 ZC3H3 APIP YARS2 MRPL12 NGRN MRPL4 MTERFD1 RBM42 DPEP1 MAGEA1 HNRNPA1 ,Unresolved
7.250474,6.436439,Cluster 8,PSMD1,PSMD12 ADRM1 PSMB9 UCHL5 PSMD7 CCDC92 PSMD5 PSMC4 PSMB3 PSMC5 PSMB1 CCDC74B PSMC3 PSMC1 ,Unresolved
7.054109,6.596518,Cluster 8,PSMD7,ADRM1 KTN1 SNX20 PSMB9 UCHL5 RNF20 C19ORF60 PSMC4 PSMC5 CCDC74B PSMC3 PSMC1 CCDC22 TRIM11 PSMD11 LRRC15 PSMD13 PSMD12 PSMD14 BRAT1 CCDC92 PSMD8 PSMD5 PSMB3 PSMD6 PSMB1 PSMD3 PSMD4 VPS53 PSMD1 PSMD2 ODF1 CDR2 PAAF1 ,Unresolved
6.2258844,7.6315284,Cluster 8,STRBP,APOBEC3D UPF1 MRPS27 CDX1 DICER1 ILF2 PUM2 TARBP2 MRPS9 PRKRA AURKAIP1 CRP STAU2 MRPS15 MRPS34 KLK6 MRPS11 PPAN ELAVL2 HNRNPR NGRN LARP1 FGF8 SNRNP70 RALY ZNF169 HNRNPA1 ,Unresolved
5.437954,6.212208,Cluster 8,EIF2B2,OPN3 B3GALNT2 EIF2B5 EIF2B4 SLC10A7 EIF2B3 SYT1 EXOG GOLM1 GPR183 KIAA1919 PVRL4 UBA52 EPHA1 VAMP3 SLC27A2 GYPB PTGER3 STX12 EFNB2 UBB ENPP1 C19ORF75 VTI1B EIF2B1 CA14 ,Unresolved
5.8091097,6.855125,Cluster 8,VPS52,IKBIP CD79B CCDC132 BSG PSMC5 SPACA1 FAF2 TSSC1 CNGA3 C4BPB ENOPH1 ,Unresolved
6.2857456,7.377901,Cluster 8,LIG3,JMJD4 XRCC6 H2AFX TOP3A RSAD1 RPA2 WDR76 POLB RNF146 HIST1H2BA PREPL C7ORF55 APLF LARS2 NDUFS6 MACROD1 RNF166 ,Unresolved
5.018289,6.448407,Cluster 8,TRRAP,MEAF6 STAT2 RUVBL1 MORF4L1 TAF6L CREB3L1 MORF4L2 FOXR2 C20ORF20 FOXR1 HIST1H2BA TADA2B YEATS4 KAT5 TADA3 RUVBL2 TADA1 PLAC1 ATXN7L3 MYCL1 SCN3B CACNG5 ,Unresolved
7.157706,7.232925,Cluster 8,CDK5R1,UBXN1 PROSC MMAB UBE2T CDK5 HMGCS1 TPM2 CDK2 DENR FAM125A RSPRY1 ,Unresolved
6.6977763,7.417382,Cluster 8,INPP5K,USP47 MAD2L1BP KATNA1 RFX1 C1ORF131 WDYHV1 C10ORF47 UBB ABHD10 PES1 GART AAMP PVRL3 ,Unresolved
6.309884,7.368929,Cluster 8,POLR2G,LMO2 CTDP1 RPRD1A PIH1D1 RPRD2 GPN1 SCAF1 RPAP2 GPN3 RECQL5 MED26 POLR2A POLR2B POLR2C MED30 POLR2D POLR2E GRINL1A POLR2H RPRD1B POLR2I POLR2J POLR2L ,Unresolved
4.899514,6.6934814,Cluster 8,GATC,DHTKD1 NIPSNAP3A PUS1 THUMPD3 NME4 QRSL1 ALDH5A1 MRPL42 PDPR NARS2 CYP4V2 FDXR D2HGDH POLG HIBCH PET112L ,Unresolved
6.096322,6.9831333,Cluster 8,CCDC94,SERPINB4 AQR TRIM62 SEC13 DIS3 CDC5L CRNKL1 SETMAR XAB2 PRPF19 WDR83 SYF2 PPIE OR7C1 NPDC1 TYMP ISY1 CALML3 CALML5 PLRG1 DHX35 GPATCH1 HIF1AN CCDC12 BCAS2 ,Unresolved
7.26686,6.695281,Cluster 8,POLR3E,POLR3GL PIH1D1 GPN3 PPP1CA TUBA4A POLR3A POLR3B POLR3C POLR3D POLR1C POLR3F GNB2 POLR3G POLR3H POLR3K CYP2E1 SLC25A14 GTF3C3 CRCP GIMAP8 PPP1CC UXT BAG5 POLR2E SLC25A20 ACAD11 ,Unresolved
