x,y,cluster,term,genes
20.542303,7.86292,Cluster 2,PIRIFORM CORTEX MOUSE,DGAT2L6 OAS2 KRT40 4930433E05RIK POLA2 OAS3 TBX21 ATP2B4 H2-Q1 ZPLD1 HRK LIPM COL10A1 MX2 A4GNT OASL1 SLC30A2 TRIM54 VTCN1 RAD51AP2 CSTL1 GPR179 SPATA31D1E FYB2 OTOP2 CACNG6 FOXI1 SAXO1 IRF7 TNNI3K PLCZ1 DSC3 IFIT3 SAMD3 CCN3 GPR142 DUSP29 MEFV ADGRG5 UBD KRT6A GBP5 RSAD2 MS4A15 PLA2G2E TAP1 IFI44L CFAP97D1 IGFN1 BST2 STPG1 ZAR1L ISG15 RERGL TAAR1 GRXCR2 LAMC2 SLC23A3 MYOCOS KRT73 LCE3B DDX60 RGS21 IFNB1 TAFA2 NOX3 2810461L16RIK ISG20 TMDD1 TMCO5 IL12B LIPG PCSK9 KLRC3 LNP1 KRT75 LEFTY2 ZGLP1 DHX58 BAIAP2L2 DIO3 CXCL10 IL1RN UBA7 1700010K24RIK GPHB5 USP18 LRRC72 KRT9 EPO TECTB ARSJ IFIT1 SLC9A4 TGM1 ADAMTS13 IFNA2 SMCO2 UCN KRT16 ZBP1 PARP10 CYP26C1 IFI44 1700011D18RIK ASCL5 NKX3-1 KCNK15 MX1 CORT PRSS54 LCE1F MLIP BPIFB4 LIPE NCR1 PRF1 CCDC110 SAMD9L WT1 MLKL S100A5 WNT1 IFIT2 FAM187A IFNA4 SCART1 PRSS56 GBP3 GZMB IFNA5 CXCL11 NLRC5 BATF2
21.462948,9.595947,Cluster 2,CINGULATE CORTEX MOUSE,INHBA PCDHA4B ATP12A UCP1 MEF2C A4GNT 1110032F04RIK ADRA1D TNIP3 CCKBR MEI1 OTOP2 PROP1 CCL8 MYLK3 6530413G14RIK OVOL2 RBP7 LIPF PADI6 RTN4R DKK3 CFAP77 IGFN1 PPP1R14A SRY GLP2R ZAR1L STX1A ADIG LAMC2 FIMP1 VXN SLC23A3 RNF39 1110002E22RIK SULT1E1 KRT6B CLEC18A MUC21 WNT9A MYH3 LY6G6C TSKS TMCO5 PRSS12 PRSS22 TRPV6 KRT32 GOLT1A IL12A FABP4 RNF212B NPBWR1 SMIM43 ADAM18 EPOP SAA4 EPHA10 CD80 TECTB TBX22 KRT26 ADGRD1 EGR3 KCNV1 ELOVL3 HKDC1 ADAMTS13 EFCAB3 KCNJ1 EFCAB6 RUNX3 PRSS16 WNT10A KRT80 MPL MRGPRG ASCL5 SEBOX TMEM232 ITPRID1 DMRT2 CCBE1 E2F8 TMEM239 CCL26 ETV3L 1700024J04RIK SATB2 CLRN2 MLIP PTER RTN4RL2 GCNT4 GALNTL6 GRM2 ALOX12B TBR1 GLT8D2 MPPED1 ALKAL1 NEUROD6 GPIHBP1 DKKL1
16.61885,13.209577,Cluster 2,VENTRAL HORN MOUSE,PNPLA5 HSD17B2 UTS2 HOXA6 CT55 H2AB3 VDR SPRR1A PDGFD 2310057J18RIK SH3BGR SERPINB7 TMPRSS15 SYCE1 NUDT22 HOXD9 CLEC12B SPACA3 HOXC8 CRYBA2 4930578I06RIK MNX1 MISP3 CALCB GNA14 LAYN LAPTM4B GPR119 4921520J07RIK LIPN ROPN1 HOXD10 CYB5R3 IFITM10 SYNC SERPINB12 EDN2 IL19 SPP2 HOXA7 ARL16 HTATIP2 1700121L03RIK CHODL 4930442G10RIK AMHR2 ISL2 KLRG2 IL36G FAM83A STBD1 SHCBP1 BC061237 ZC3H11D PIP SLC5A7 TTC24 LRRC52 GLYAT CCNB3 SLC27A6 CALCA PGLYRP3 AHNAK2 HOXC6 AGMAT SLC25A1 FGF21 LBX2 HOXD8 CHAT PLPP1 4930503E14RIK HOXB6 CMTM1 BC048507 PALM3 TACR2 DUOXA2 PRPH SLC10A4 NEFM CLDN16 NEFL LIM2 P2RX5 4930511O05RIK CD7 GPHB5 ANXA10 CD207 FGF18 SPP1 HOXC9 R3HDML KCNJ14 RAB39 HOXA10 HEBP2 LIPK UCN SUSD2 CFI CYP26C1 IL7 TRIM58 P2RX6 CRYGS HOXA9 1700017I07RIK PIP5KL1 LDOC1 ANKRD60 DFFA HOXA11 STPG3 PGF HOXC5 SLC18A3 5033423K11RIK GRIN3B HPN POPDC3 HOXC10 MSTN TECR UTS2B TRIM42 FXYD7 CCDC83 POLR3G OTOS MMP9 1810062G17RIK SPMIP5 6030498E09RIK PDE6B SPRR2B
19.618944,8.834462,Cluster 2,ENTORHINAL CORTEX MOUSE,NTN5 IL2RG 4930433E05RIK CD3G LIPM CD3D IGSF23 CD2 GIMAP4 GRAP2 PHF11 DSC3 HCST CCN3 DENND2D KLK11 SIT1 IZUMO1R CARD11 CD28 PRL TSPAN32 STPG1 FERMT1 KLK12 GRXCR2 GPR18 TMEM71 SLC23A3 LAT IL27RA CCR7 KRT73 GH GIMAP7 ACAP1 CD27 CD3E CD5 TACR2 PGLYRP2 LEFTY2 CGA DIO3 DAPL1 SLC26A4 CYTIP TESPA1 SLC9A4 FAM240A CD40LG ADAMTS13 LCK ASCL5 ITK SKAP1 ITPRID1 PRSS8 LTB CLRN2 CD96 CD52 RSPO2 GPR132 ENTHD1 MPPED1 CD247
12.060963,8.100641,Cluster 2,LATERAL GENICULATE NUCLEUS MOUSE,MYO1G CCL22 ZC3H12A SLC24A1 MYC GPR183 4930469B13RIK REL BLNK 4930478M13RIK DUSP1 GLTD3 CD33 TMIGD3 TNIP3 ASTL IQCN CLCF1 OLR1 LCP2 4930448A20RIK RNASE10 HSPA1A NLRP3 CSF2RB TNFSF18 TLR2 4921520J07RIK MEFV SLC29A3 IL1A ACOD1 1700016F12RIK TRIM69 ITGA5 CD300C ATP6V1FNB LACC1 EVI2B DCSTAMP CEP295NL OVOL1 BMP10 TGIF1 GPR65 ORM2 IRF4 4930596D02RIK GLT6D2 SAP25 CASS4 LRRC63 4930535G08RIK CD86 SELP ARL9 IKZF1 NFKBID PRM1 PRPS1L1 2010013B24RIK 4930486L24RIK ACP4 FRRS1 CD180 TMEM156 CD274 EID3 RXFP4 PIK3R5 ICAM1 SLC15A3 OSM IL12B NEURL3 SLAMF8 NFKBIZ TLR5 IFNL3 GNAT3 4930562C15RIK UGT1A5 PRDM1 4930477G07RIK TNFAIP3 1700061E18RIK IL1RN IL10 RUNX1 ELF4 IGSF6 TLR8 EDARADD CCRL2 C3AR1 TLR9 WNT9B 1700011L22RIK BIN2 4933435E02RIK P3H2 ATF3 TASL FAM83G PAX4 FAM177B 4930551O13RIK SLAMF7 RGS1 4933430L12RIK GPR84 IL4I1 TTLL2 SIGLECL1 CCL3 CXCL16 MMP12 CCL26 ZFP36 TAGAP TENT5C STXBP4 H2-Q10 THEMIS2 FOSL1 MAP3K7CL GDF15 ADAM30 KRTAP12-1 CASP4 C5AR1 WFDC12 PLEK FAM71A MLXIPL MS4A14 TIMD4 TNF PTAFR TICAM2 F9 TLR7 PRR30 H2-Q7 COMT LY96 IFNB1 HPGDS BATF
18.675009,9.324838,Cluster 2,SUBICULUM MOUSE,PRR9 IL2RG TCF7 TXK PTPN18 LAX1 FAM240B CD3G LIPM TMPRSS11E DUSP1 CD3D TCHHL1 MAGEA3 IGSF23 CD69 KRTAP4-9 CD2 TRAF3IP3 GIMAP4 GRAP2 PHF11 ACTC1 HCST AU017674 RAB19 LTA GIMAP5 GMFG CAV3 GRHL3 DENND2D SIT1 FBXO47 KRT33A ZC3H12D THEMIS IZUMO1R CARD11 CD28 ITGB7 CTSE MSGN1 4933404I11RIK TSPAN32 4930555O08RIK KRT31 CRHBP KLK8 IKZF3 RAC2 1700016H13RIK GPR18 BTN2A2 TMEM71 4930403P22RIK LAT IL27RA CCR7 PTHLH DEFB26 GIMAP7 4930486L24RIK AMN GRP RXFP4 RBP4 KLK7 ACAP1 CD27 LOC100862115 AQP12 CD3E TCAP SLC17A9 CD5 4921520N01RIK SPN ALKAL2 PGLYRP2 DOK2 S1PR4 GPR39 DAPL1 CD7 NPBWR1 CRYAA TREML2 CYTIP SGCA TESPA1 CRYGA KRT33B HROB FAM240A CNN2 NNMT CTSW CD40LG ADAMTS13 CTLA4 IFNA2 WNT5B NXPH2 NPPB SPINK8 TREH MOXD1 COX6A2 LCK SH2D2A TBC1D10C ITK SKAP1 PGAM2 SEPTIN1 LTB GATA1 KCNS3 TNFSF8 SELL LCE3A NGF 4921539H07RIK CD96 NCR1 HRH4 KLHL40 COL4A3 CD52 ALOX12B PRSS51 GPR132 ENTHD1 CD6 CD247 RAB38
16.787481,11.828654,Cluster 2,PRIMARY VISUAL CORTEX (V1) MOUSE,1700018P08RIK IL36B RGS21 CLDN22 FSHR KRTAP9-5
15.072058,15.092009,Cluster 3,DORSAL ROOT GANGLIA MOUSE,POU4F3 LHFPL1 CYTL1 MRGPRX1 MYMX AGXT2 TRPV5 HOXD12 CLTRN SLURP1 HOXB9 TLX2 CDH16 SPRR1A TRARG1 ASIC3 CCL1 UGT3A2 GML MS4A3 HOXD9 MDFIC2 TECTA H2-M11 TMEM174 HOXC8 SLC7A9 NCMAP BSND MMP25 CALCB GNA14 MATN3 SNORC GPR119 BGLAP LIPN BNC1 HOXD10 MPZ SLC7A13 TRPA1 SAA2 HOXB8 AVIL ARHGAP28 CLCNKB MROH2B HOXC13 SIX1 KIF12 HOXA7 HOXB7 CYP24A1 CAPN9 UMOD SCN11A ISL2 TMIGD1 TRPV1 COMP PIRT TSPAN8 ASB9 DHRS2 CILP TFPI2 ACSM2 RERGL TRAPPC3L GRXCR2 NMB TAFA3 KCNE1 FXYD2 CLEC3A HTR3B PTGIR CCDC172 LOC102633783 SLC5A2 PMP2 TMEM79 SERPINA11 HOXC11 SLC5A10 FGF4 EPPIN SYTL3 CALCA NKX3-2 HOXC6 SOWAHD PPM1J FOXD3 MFAP5 NEUROG3 FCAMR PRPH ACSM1 NPHS1 LOC118568473 SPEER1M CCDC68 CLDN16 TMEM238L SLC17A1 TYRP1 SLURP2 PIEZO2 F2RL2 GSTA2 CLCA2 NPHS2 MEOX2 KRT27 KCNK16 CHAD PRX HS3ST6 1700011L22RIK KAP AGTR1B KLK5 HOXC9 PRRXL1 KCNK18 LCE6A THEM5 PDZK1 R3HDML ACPP HOXA10 A3GALT2 LIPK SLC47A2 TCF21 KCNJ1 SLC17A3 NPPB PRDM12 SLC10A6 TMEM213 HMX1 TINAG HOXA9 GALNT5 TMEM233 PHLDA2 GSTA5 PPEF1 SLC34A1 FAM178B HOXA11 WFDC5 4930448D08RIK DEFB29 SLC12A1 PPP1R1C P2RX3 MIOX CLRN2 SRD5A2 SCN10A GFRA3 HOXD1 LPAR3 PLEKHA4 HOXC10 4930434O05RIK WT1 COL28A1 HAO2 UGT1A10 TLX3 TRPM8 FBP1 DHH SPINK2 HOXC12 AQP2 G6PC OTOP1 MRGPRD PTGDR TMEM45B CCL11
14.142774,15.637851,Cluster 3,DORSAL HORN MOUSE,CLCNKB HOXD8 HOXA7 CYP4B1 HOXB7 HOXB6 CLTRN HOXA9 UMOD HOXB9 MEP1A CDH16 GUCY2D SLC34A1 HOXA11 DEFB29 UGT3A2 SPINK1 HOXD4 MIOX SLC12A1 HOXD9 NMU TMEM174 HOXC8 HOXC10 SCGB1A1 KAP AQP2 PDZK1 HOXC11 HOXD10 MPZ SLC7A13 ADGRG5 HOXA10 HOXC6 KLK1 SLC17A3 HOXB8 SLC17A1
13.434826,16.874435,Cluster 3,HABENULA MOUSE,LHFPL1 4930553M12RIK HOXB13 ATP12A MUC2 1700012C08RIK ABHD12B SLC26A3 SNX31 HOXD13 NWD2 GSDMC SYT15 4930517L18RIK ADGRG7 FERD3L TRIM31 9530002B09RIK CPA1 PRDM14 TEX13D WFDC9 TM4SF20 SMIM31 ZP3 ROPN1 GPR151 SBP CHRNB4 ST6GALNAC1 4930442G10RIK MSGN1 CDH26 TFF3 ADAMDEC1 DTHD1 4930465K09RIK SERPINI2 FCGBP BHLHE23 CEL ANG4 MSMB RSPO4 VSIG8 ZC3H11D PPP1R14D KRTAP10-10 AMY2B 2310079G19RIK 4930564C03RIK RGS21 CAPN13 DEFB14 PNLIP MUC4 SLC5A8 MUC3 CDX1 DMBT1 HOXA13 GPA33 SULT1B1 PRR29 SLC38A8 4930579M01RIK VPREB2 LRRC66 TYRP1 PRSS2 NPPA 5430402P08RIK 1700049E17RIK1 TSPAN1 1700128I11RIK PNLIPRP2 CFAP221 FAM3D PTPRQ SLC6A14 STRIT1 4930551I15RIK 1700024G13RIK RETNLB 4930573I07RIK ASCL4 FAM3B RBM6 AGR2 LYPD8 FER1L6 MUCL1 MUC13 PNLIPRP1 GTSF1L CPB1 SPINK4 CLCA1 ACTG2 HRH4 4921522A10RIK MIXL1 GUCA2A GAL3ST2 GCM2 AQP8 REG4 GNG8 TEX43 GLIPR1L1 CRYGN 1700013M08RIK SYCN
10.797137,15.403907,Cluster 3,ENTORHINAL CORTEX HUMAN,ACOT11 FMO1 ACP6 CCDC18 FCGR2C LDLRAD2 ZP4 PRDM16 SPTA1 F3 S100A14 LOC124904411 NTSR2 SHCBP1L GGCX SELENBP1 RNPC3 PRPF38B TUT4 AXDND1 USP17L8 CTBS UNC45B S100A2 PTPRC CCDC190 LOC102723502 CCNL2 GBP7 NFIA ABHD1 INHBC SFT2D3 GPR37L1 LCE5A S100A13 SLC30A10 PLPP3 PDZK1IP1 CDK11A TDRD15 CHAC2 CHI3L1 TRIM39-RPP21 SAMD11 TDRD10 CD160 NOTCH2NLC NUP210L TEX50 SPATA6 ARMH1 AMY1A NPL NOTCH2NLR GSTM1 TMEM79 SLC27A3 NUDT17 EPPIN SRGAP2 INSL5 TMEM200B PKN2 TLR5 FCGR1A PLA2G5 CDC14A ZMYM6 SPDYA NLRC4 PFN4 TBX19 LPIN1 SFXN5 CCDC142 SLC2A5 NOTCH2NLB CRB1 NOTCH2NLA GKN2 SLC44A3 PLGLB1 MYCBP EFNA1 ADORA3 FPGT GPAT2 TFF2 TRMT13 AGT ECHDC2 ERLEC1 TTC4 OR10Q1 FAM177B UCN LYSMD1 ATP6V1C2 KRTAP3-1 IL6R SPATA1 GSTM5 C1ORF202 AHCYL1 RHD PLEKHO1 MUC19 MUC1 BATF3 INHBB GJA9 USP17L23 BCAR3 PIGM ZC3H11A MKNK1 PUS10 PYDC2 IFI16 ZRANB2 OTX1 PKLR NBPF8 HSD17B7 TRNAU1AP ANGPTL3 H3-7 DOCK7 MDM4 ZC3H11B RGS18 TMEM51
11.946747,17.450777,Cluster 3,THALAMUS MOUSE,IGFBP1 HPD MRAP UCP1 CLPSL2 FGB SLC17A2 RNASE9 CFHR3 AMPD1 ENPP7 ALPI LEP MMP7 ATP2A1 HSD17B6 F11 F2 MYL1 C8B PROC APCS MUP1 SUCNR1 HPX 2010106E10RIK LIPF FABP2 CFHR4 MYOZ1 CIDEC GNRH1 MYLK2 CRISP1 HRG APOB LCN5 AOC3 PLA2G2E CFD LALBA CCR8 URAD DEFB28 GPX5 LRRC30 SPAG11A DEFA5 FABP6 ADIG ANG4 MYH4 CEL SULT2A1 CTRB1 DEFA2 UGT2A3 AHSG C9 BTN1A1 NKX2-4 DEFB26 LCN9 CYP8B1 LCN8 ADIPOQ MC2R LCN6 SPAG11B BC048679 AMBP PLIN1 TAT MYF6 DEFB20 DEFA3 SERPINA5 CYP7A1 GYS2 UGT1A9 KISS1 CST8 GC APOA5 AGXT AZGP1 FABP4 CLEC4F CSN1S1 LCN10 KNG1 ORM1 SPINT4 CYP17A1 CSN3 CST11 PPY APOH ELOVL3 2010003K11RIK REG3G CPS1 OVCH2 F13B FGA ADAM7 ITLN1 DEFB21 MUP15 TNNC2 AY761185 PCK1 MYBPC2 PTH ABCB11 OLAH MAT1A FGG CSN2 ALB ITIH1 G6PC PLG OTOP1 ITIH4 HSD3B1
3.0619006,10.94049,Cluster 3,SUPERIOR COLLICULUS HUMAN,SLC29A2 TCF7 MTARC1 CYP2F1 FAM86B2 ZDHHC7 STIMATE-MUSTN1 DRD5 ACP6 RBM4B CLOCK DIPK1A LHFPL3 GLRA1 DNAJA4 TM6SF2 ZHX3 DCUN1D1 NDFIP1 FOXE3 OARD1 SLC39A13 EIF2S2 HLA-H MORF4L1 DRC3 INPP4A TRIM51G RD3L TSPO2 TRA2B PSME3IP1 YWHAG GPR61 PRSS1 BBS1 AMIGO1 NDUFV3 PBX2 TRIM51 EGLN2 MAP1LC3B SNORC CMTR1 LOC128071544 NFE2L3 MTARC2 ABITRAM INSYN1 GORASP1 FAM219B ZNF862 HLA-A TRIM49B FABP3 FAM90A14 HSDL1 ANKRD54 AVIL TBKBP1 LOC101929775 STIMATE TAP2 PATE1 ELOA2 CLK3 EARS2 RAB6B CSNK1G1 DDHD2 SYPL2 UAP1 WBP1L PROX2 METTL8 CHRNB3 SCN11A ST3GAL3 LRRC37A SULT1A2 TEX101 DEF8 PLLP FBXW8 SYT11 TBC1D22B METTL15 CAPN5 MIURF TPD52L2 SEMA3G GALNT10 HLA-DOB NCR3LG1 EXTL2 TMEM245 PPM1K CYP2A7 PIGL TOM1L2 NUCKS1 SEC14L1 SCAMP5 HDHD2 MANBAL APH1B LPGAT1 UBE2R2 PSMC1 LONRF2 RNF39 ACTRT3 NUMBL PPCDC DCTN5 UBE2D3 BAK1 MARS2 CTF1 FCF1 RAB30 ZNF475 FGF12 TAS2R1 TMEM217B ENSA CNOT9 SNX1 NRSN1 NSF SLC41A1 LMAN2L CTDSP2 ALG12 CDRT15 GGA2 SPDYE3 OR1D5 ACMSD SPDYE8 OR1D4 CHRNA6 CCNH CPLX1 SULT1A1 CNNM2 CHST10 AREL1 PCGF3 IL12A PPT2 PFN4 COA5 ARHGEF2 MSRB3 PPP1R11 IFNAR1 MAU2 CDK2AP1 RDM1 HAPLN4 CLEC16A TRIM26 RPP25 USP31 TNP2 MICA KLHL29 SAYSD1 PDXP CD80 DLST DND1 MOK PALS1 CRNN GARIN2 MCCD1 AP5M1 WDR82 RPS6KB1 NT5C1A GPR161 MCL1 PPP2R5C KCTD2 FADS1 FAXC ARL17A LOC127903862 DMRTB1 VIL1 NPIPB9 UBFD1 GABBR1 CYB561D1 G3BP1 SNX9 RBM14 BDNF UHRF1BP1 GID4 TMEM39A FRRS1L USP6 MX1 RPS6KL1 AGPAT1 NFYA ZCCHC14 LRRC37B CRELD1 ADCYAP1R1 ZNF391 CELF1 MYBPC2 LRRC37A3 PELI3 ARL17B PLCD4 DTWD1 LOC107984156 TCP11L1 TAL1 ERVH48-1 GPR156 GOLPH3L KATNAL2 UBE2Z DEXI DNAJC5 AIDA STX1B SPOCK2 COMMD7 OR2B8P TRIM39 HLA-DQA2 FAM180B DVL3 LRRC37A2 WNT3 ZNF746 SHLD2 CLK3-AS1 LOC102724971 ANKRD27 ZKSCAN8
13.300531,15.76332,Cluster 3,HIPPOCAMPUS MOUSE,LEFTY1 FGB LEP UGT3A2 ZG16 SPRR2D TCL1 TEX13D IGFBPL1 DSP UMOD TFF3 GPX5 DEFA5 FABP6 ANG4 DEFA2 CLDN22 SERPINB2 LCN8 SPAG11B LCT CST7 PLA2G2F DEFA3 KAP CST11 SLC9A4 REG3G FGA ITLN1 MUP15 SLC34A1 MIOX 4921539H07RIK GIP RTL3 ALB CSF3
12.826815,16.426788,Cluster 3,PREFRONTAL CORTEX MOUSE,SLC22A1 FAM151A CYP4B1 SLC51B CDH16 FGB RNASE9 ENPP7 UGT3A2 MMP7 IL31 ZG16 PLA2G2A TMEM174 ODAM H2-M1 SLC7A9 GJA3 PROC BSND AW822073 ISX 2010106E10RIK SLC22A12 SLC7A13 FABP2 KLK1 CLCNKB CUZD1 MYOZ1 AOC1 CRISP1 CYP24A1 LCN5 UMOD TMIGD1 TFF3 DEFB28 SIS GPX5 SPAG11A DEFA5 FABP6 ANG4 DEFA2 ABCB5 DEFB26 SLC5A2 H2AB1 SLC5A10 MS4A18 TLE7 MUC3 BC048679 DMBT1 PAH CDHR5 MB MEP1A DEFA3 ACSM1 TMEM238L DEFB23 EDDM3B H2AB2 LRP2 SPINT4 KAP RNASE12 DEFB30 REG3G KRT82 MYL2 SLC17A3 LYPD8 LOC100503733 MUC13 F13B WFDC8 ADAM7 FGA NAALADL1 ITLN1 4930449I24RIK SMIM39 DEFB21 MUP15 SLC34A1 AY761185 DEFB29 MIOX MEP1B CLCA1 FGG MALRD1 GAL3ST2 GUCA2A UGT1A10 HNF4A FLG2 ALB G6PC SLC17A1
11.364222,16.081478,Cluster 3,CEREBRAL CORTEX MOUSE,GNMT RGN AGXT2 SLC22A1 HPD MTARC1 FABP1 IGFALS CLTRN OTC CDH16 FGB SLC17A2 CFHR3 FETUB TTC36 GCGR UGT3A2 SERPINA12 C8A FTCD PLA2G12B MBL2 F11 HSD17B6 F2 TMEM174 C8B GSTM3 BSND DNASE2B PROC TDO2 APCS APOM MUP1 AFM SUCNR1 HPX CYP1A2 SLC7A13 HSD17B13 CLCNKB CFHR4 A1CF KIF12 PZP BHMT INHBC METTL7B AADAC HRG APOB CYP24A1 ADH4 HAMP UMOD URAD ABCG8 UGT2A3 AHSG ASGR2 C9 HABP2 CYP8B1 SLC5A2 SERPINA11 HGFAC SERPINF2 DIO1 AMBP SERPINA7 APOA1 APOF PAH ACOX2 TAT ACSM1 CYP7A1 UGT1A9 GYS2 CLDN16 GSTA2 GC APOA5 AGXT PDILT APOA2 AZGP1 SLC22A7 CLEC4F SLC27A5 AADAT KNG1 ORM1 HGD C6 CFHR1 CFHR2 KAP CPB2 APOH CPS1 KCNJ1 SLC17A3 PON1 HAO1 CFI F13B TMEM213 UGT1A1 BAAT TINAG FGA GDF2 MUP15 SLC34A1 CYP2E1 SLC38A4 DEFB29 SLC12A1 MIOX ABCB11 SERPINA6 FGG MAT1A FBP1 UGT1A10 HNF4A PKLR OBP2A AQP8 ALB ITIH1 G6PC PLG AQP2 ITIH4 AMDHD1 F12 LIPC GLTPD2 LECT2 SLC17A1
11.862759,17.001305,Cluster 3,HYPOTHALAMUS MOUSE,IGFBP1 HPD MRAP IGFALS UCP1 CLPSL2 FGB SLC17A2 RNASE9 CFHR3 AMPD1 ENPP7 ALPI LEP 2310002L09RIK MMP7 ATP2A1 HSD17B6 F11 F2 C8B PROC APCS MUP1 SUCNR1 HPX 2010106E10RIK LIPF CFHR4 MYOZ1 CIDEC GNRH1 MYLK2 CRISP1 HRG APOB LCN5 AOC3 PLA2G2E ADH4 HAMP CFD LALBA CCR8 URAD DEFB28 GPX5 LRRC30 SPAG11A DEFA5 FABP6 ADIG ANG4 MYH4 CEL SULT2A1 CTRB1 DEFA2 UGT2A3 AHSG C9 BTN1A1 NKX2-4 DEFB26 LCN9 CYP8B1 LCN8 ADIPOQ MC2R LCN6 SPAG11B BC048679 AMBP PLIN1 TAT MYF6 DEFB20 ACSM1 DEFA3 SERPINA5 CYP7A1 GYS2 UGT1A9 KISS1 CST8 APOA5 AGXT AZGP1 FABP4 CLEC4F CSN1S1 LCN10 KNG1 ORM1 SPINT4 CYP17A1 CSN3 CST11 PPY APOH ELOVL3 2010003K11RIK REG3G CPS1 OVCH2 F13B FGA ADAM7 ITLN1 DEFB21 MUP15 TNNC2 AY761185 PCK1 PTH ABCB11 OLAH MAT1A FGG CSN2 ALB ITIH1 G6PC PLG OTOP1 ITIH4 HSD3B1
15.086782,14.432063,Cluster 3,DORSAL ROOT GANGLIA HUMAN,MRGPRX1 CST1 SMIM28 PRPH KRT14 CST4 TRARG1 RPL10L SCN10A GFRA3 KRT5 SPRR1B CALCB MYEOV EXOC1L MMP1 KCNK18 XAGE1A MRGPRE XAGE1B CALCA KRT6A
5.3293386,7.817383,Cluster 4,OCCIPITAL LOBE HUMAN,LOC102723407 SLC2A4 ATXN3L TMEM107 WDR74
2.923658,6.8194633,Cluster 4,AMYGDALA HUMAN,SLC38A8 PTGER3 DCSTAMP UCMA TCP11X1 TGM3 WDR74 CYP26B1 PTH FSHB FOXB2 LYZL4 CSKMT P2RX2 TRHR TFAP2D KLK7 TG H4C11
4.7340302,5.971393,Cluster 4,SUBSTANTIA NIGRA MOUSE,NCCRP1 NPW 1700041M05RIK EN1 TTC6 CHRNB3 SLC6A3 FOXA2 FAM167A NTSR1 CHRNA6 SLC10A4 RET SLC34A3 RLN3 PITX2 LRRC17 FGF20 EPX SIGLECL2 DDC CASR NINJ2 CCL1 ALDH1A1 GUCY2C FERD3L SMR3A SLC39A4 H2BC1 BPIFA2 SLC18A2 MGAT4D MYOCOS TMEM207 PAX5 PITX3 FOXA1 LMX1B PMCH AI661453
3.469536,4.2335916,Cluster 4,LOCUS COERULEUS HUMAN,GFRA4 PLCXD3 FNDC10 EVPL ARHGAP36 RBMY1J DYNLL2 LBHD2 WNT11 GPX3 CFAP119 HPCAL1 KCNE2 CALCR STAC MT2A NPB PDGFD RTL9 RTBDN SLC7A4 INS PCSK1N MYG1 NR1I2 PODXL2 CENPVL1 ACHE NGB INSM2 FIBCD1 CRYBB2 CENPVL2 CRYBA2 EGFL7 RTL8C TMEM114 DBH ZCCHC12 TRPV2 CCDC184 NPAS1 FAM246B TEX26 IRX6 UCN3 SMIM10L2B MRGPRE ECE2 PITHD1 EVX2 DEFA6 DHRS13 REEP2 MAOA PEBP4 LOC114841035 STMN3 SMIM41 CEACAM21 EN1 SYNGR3 VAT1 ACOT7 CHODL AMIGO2 PRKAR1B GPR139 IFNL4 TBC1D3E PROKR1 EDN3 GALR2 MMEL1 CCR10 CAPNS1 PNMA8B VSTM5 TMEM255A RHBDD2 GABRE GCH1 NUPR2 MAPK3 DUSP26 MAB21L2 CALHM3 NXPH4 RSPO4 VAMP1 BSCL2 CRISP2 PRLH SLC18A2 SMIM48 IRX4 SCG2 BHLHA9 CTXN2 PHOX2A SLC5A7 CT45A1 F8A2 CHAC1 DLK1 GNG3 SLC22A17 LIMK1 SPHK2 FAM43B MESP1 CHST8 VSX2 ADRA2A MYADML2 TTC39A DMRTC1 CAMK2N2 CYGB CREB3L3 PNMT SLC2A6 CRH ART5 KCNE5 VGF STOML1 SLC25A1 CHAT COX4I2 FGF16 MAPRE3 CITED1 CST1 CLTB DCAF12L2 FEV SLC38A8 PALM3 C8ORF90 SLC10A4 RET STAR PCYT2 EPDR1 HCFC1R1 PRLHR PHOX2B TACR3 LINGO4 RTL1 VSIG10L KNCN CYB561 DUSP13 TFAP2B FAM246A TMIE KISS1R NT5DC2 IFI27 MAP1LC3A CLIP3 RNF128 C1QL4 SNCG CARTPT ABHD16B FBXO2 NAP1L5 PAX5 CT45A7 PIN1 CCDC201 CALB2 CSDC2 KLK5 TPRG1L NKX1-1 GLRA2 SCGB3A1 QPCT RAMP3 HCRTR1 FAM240C CHGB ARHGDIG F8A3 SUSD2 CHRNA7 NEFH S100A1 ADCYAP1 TH RNF208 INS-IGF2 COX6A2 OR2W3 LRRC61 TMEM179 OTP UCHL1 RELL2 SELENOM NECAB2 VAT1L TMEM275 AQP5 DBNDD1 DDC PNMA6F GABRQ RTP5 CEND1 FBLL1 GPR68 ASS1 ATP13A2 TPPP3 SLC18A3 SCYGR4 SLC6A2 SPRR2G PYDC1 OR2T8 EVX1 TOX2 CCNA1 DIRAS3 IL34 CELF6 CT45A2 CT45A3 REEP1 EML2 ZACN NHLH2 PRSS56 LDHD KCNK3 SMIM29 TACR1 GAL KCNK9 CT45A6 CALY ALDOC IGSF1
