x,y,Name,Genes
-4.0203524,3.337107,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z)) (HMDB08744)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.043231,3.3139007,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)) (HMDB08745)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0464497,3.315486,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)) (HMDB08746)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.014855,3.286372,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB08747)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.059829,3.3319514,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB08748)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0357304,3.3058918,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:0) (HMDB08749)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0426173,3.3103635,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z)) (HMDB08750)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-3.9733443,3.2444038,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0) (HMDB08751)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.029967,3.3186183,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:0) (HMDB08752)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.038005,3.3106158,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(11Z)) (HMDB08753)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0383835,3.3106084,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-18:1(9Z)) (HMDB08754)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.068044,3.2792683,PC(24:0/14:0) (HMDB08755),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0541673,3.2930312,PC(24:0/14:1(9Z)) (HMDB08756),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0350227,3.3055043,PC(24:0/15:0) (HMDB08757),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0616755,3.2842155,PC(24:0/16:0) (HMDB08758),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.04238,3.3056054,PC(24:0/16:1(9Z)) (HMDB08759),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0432887,3.3061352,PC(24:0/18:0) (HMDB08760),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.020068,3.2886217,PC(24:0/18:1(11Z)) (HMDB08761),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0421553,3.3094175,PC(24:0/18:1(9Z)) (HMDB08762),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-3.9855824,3.2714117,"PC(24:0/18:2(9Z,12Z)) (HMDB08763)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0117407,3.2905657,"PC(24:0/18:3(6Z,9Z,12Z)) (HMDB08764)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-3.9984987,3.2645051,"PC(24:0/18:3(9Z,12Z,15Z)) (HMDB08765)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0395584,3.314064,"PC(24:0/18:4(6Z,9Z,12Z,15Z)) (HMDB08766)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0406995,3.3120084,PC(24:0/20:0) (HMDB08767),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.037874,3.299414,PC(24:0/20:1(11Z)) (HMDB08768),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0615163,3.308769,"PC(24:0/20:2(11Z,14Z)) (HMDB08769)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0429573,3.3131511,"PC(24:0/20:3(5Z,8Z,11Z)) (HMDB08770)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0153203,3.3426402,"PC(24:0/20:3(8Z,11Z,14Z)) (HMDB08771)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0432544,3.3161817,"PC(24:0/20:4(5Z,8Z,11Z,14Z)) (HMDB08772)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0387115,3.305829,"PC(24:0/20:4(8Z,11Z,14Z,17Z)) (HMDB08773)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0467424,3.319726,"PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z)) (HMDB08774)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0238295,3.2906592,PC(24:0/22:0) (HMDB08775),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.090803,3.3599825,PC(24:0/22:1(13Z)) (HMDB08776),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0481477,3.3192122,"PC(24:0/22:2(13Z,16Z)) (HMDB08777)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0489492,3.3183146,"PC(24:0/22:4(7Z,10Z,13Z,16Z)) (HMDB08778)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-3.9982188,3.2672594,"PC(24:0/22:5(4Z,7Z,10Z,13Z,16Z)) (HMDB08779)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0287185,3.2987726,"PC(24:0/22:5(7Z,10Z,13Z,16Z,19Z)) (HMDB08780)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.073536,3.3441129,"PC(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB08781)",LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
-4.0489616,3.318546,PC(24:0/24:0) (HMDB08782),LYPLA3 LYPLA2 PLA2G2E LYPLA1 PLA2G2F PLA2G2D PLA2G2A ATP11C ATP11B ATP11A CHPT1 CLC AYTL2 AYTL1 ATP10D PLD5 LCAT ATP10B ATP10A PLD2 PLD1 PLD4 PLD3 PLTP TMEM23 ATP9A PLA2G12A PLA2G12B ATP8B4 ATP8B3 ATP8B2 ATP8B1 PLA2G4A PLA2G4B MBOAT5 PLSCR2 PLSCR1 PLSCR4 PLSCR3 PLA2G10 PLSCR5 PLA2G1B ATP8A2 ATP8A1 PLA2G3 PLA2G5 PCTP PLA2G6 CEPT1 LRAT
