x,y,Name,Genes
10.745561,12.961442,SF3B2,SF3A2 SF3A3 DDX17 ZCRB1 CCDC137 PRPF40A CHERP FTSJ3 GNL3 LARP7 SMARCA5 U2SURP MOV10 PRPF8 MYBBP1A PRPF19 PRPF31 GZF1 SF3A1 ZCCHC3 SF3B5 RRP8 ZNF771 DDX23 DDX21 CDC73 LARP1 RPS5 SNRPB2 MMTAG2
-2.4432929,9.755989,STXBP1,CAMK2A CRMP1 NCALD SNAP91 SYN1 GNG2 DPYSL2 MAPT DPYSL3 VSNL1 ILKAP STX1B SNCB
8.557608,13.728221,STX7,BET1 STX16 STXBP5 VTI1B STX6 PTTG1IP STX10 NAPG VAMP4
7.4647636,13.681391,ACLY,HNRNPK HNRNPA2B1 HNRNPH1 HNRNPF HNRNPA3
7.2249136,15.945077,CWC15,XAB2 AQR SNW1 ISY1 CDC5L CCDC12 PPIE
7.7830477,13.126518,LDHAL6B,MDH2 ARF1 AK2 UPP1 ATOX1
9.323096,15.307139,ENSG00000184779,RPLP0 EEF1G HIST1H1E FAU RPL23A RPS15A RPS23 HIST1H1D
8.5395775,13.757231,KAT2A,ZZZ3 TADA2A KAT2B TADA3 YEATS2 SGF29 CSRP2BP MBIP
6.8295302,13.250898,HDAC2,HDAC1 MBD2 GATAD2A CDK2AP1 CHD4 GATAD2B
9.047215,15.935889,RPS19,SSB SND1 NSUN2 BTF3 RPS8 RPL22 DIMT1 RPL21 RPS9 RPL24 RPS7 RPS3A RPSA MTHFD1 EEF1G RPL26 HNRNPC RPL27 MPG RPL11 DDX47 RPL10 RPL13 RPL12 HNRNPU RRBP1 NOL6 FBL RPF2 MTHFD1L PES1 RPL15 RPS5 RPL14 RPS3 RPS15A ZNF622 RPL18 RPS27A MYH7B NPM1 NPM3 RPL35A RPL23A MINA SRPK1 RPS27 EBNA1BP2 RPL27A HADHA RPS21 TSR1 RPS20 UBA52 RPS23 SLC25A6 SLC25A5 EIF3B RPS25 RPL6 RPL3 RPL30 RPLP0 RPL35 RPLP2 YBX1 RPL10A RPL9 RPL7 RPS4X RPS15 RPS17 G3BP1 G3BP2 RPL36 RPL39 RPS12 RPL7A RPS14 RPS13
5.633637,12.290412,SUPT16H,RPS4X RPS15 RPL3 RPL18A RPL11 RPL21 RPL27A RPL35 RPL13 PES1 RPL14 RPL7
7.7051063,12.847304,PMP2,HINT1 FH TAGLN2 ENO1 DBI PDCD6IP
6.839326,15.03003,NUDT21,CPSF6 RBM15 SF3A2 SF3A3 LRRC47 DDX17 CPSF7 THOC2 CDC5L P3H1 U2SURP PRPF6 PRPF18 PRPF8 CD2BP2 TAOK1 SNRPA1 SF3A1 MTPN SF3B6 SF3B3 RBM26 SF3B4 USP39 SRRT SNRPD2 SNRPD1 SF3B2 SMNDC1
9.273171,16.118828,RPL24,TUFM SND1 NSUN2 BTF3 RPS8 RPL22 RPL21 RPS9 RPS7 NAP1L1 RPS3A RPSA EEF1A1 MTHFD1 RPL26 FAU RPL27 MPG RPL11 DDX47 RPL10 RPL13 RPL12 HNRNPU ATP5A1 RRBP1 NOL6 RPF2 RPL36AL PES1 RPL15 RPS5 RPL14 RPS3 RPS15A ZNF622 RPL18 RPS27A HIST1H1B NPM1 NPM3 RPL35A RPL23A EEF2 RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 UBA52 RPS23 SLC25A6 NOP10 SLC25A5 RPS25 RPL6 RPL3 RPL30 RPLP0 RPL35 RPLP2 RPL34 YBX1 SRP14 RPL10A RPL7 RPS4X RPS15 G3BP1 RPL37 RPL36 RPL39 RPS12 RPL7A RPS14 RPS13
7.9654727,14.102101,VPS28,TSG101 UBAP1 MVB12A VPS37B VPS37C VPS37A
5.4046307,14.907755,SRSF4,RBM39 PRPF8 DDX46 PRPF4B SRSF5 PRPF40A SRSF6 CDC73 SRSF11
10.622992,14.439726,SUMO2,NXF1 UBE2I TMEM214 SUMO1 RCC1 AAAS
6.755,15.080682,PRPF8,RBM39 PRPF6 SART1 SF3A3 PRPF31 PRPF40A SRSF6 SRSF11
5.082132,12.472732,RPS27A,RPL3 RPL30 RPS8 RPL11 RPL21 RPS9 RPL10 RPLP2 RPS3A RPL36AL RPL27A RPL37 FAU RPS5 RPL14 RPL39 RPS20 RPS3 RPS15A
7.656835,10.600426,ARID2,SMARCD1 SMARCD2 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 BCL7B DPF1 DPF3 BRD9 BRD7
7.4600267,10.7901325,DPF3,SS18L1 SMARCD2 SMARCD3 BCL7B ACTL6A SMARCE1 ARID1A SMARCA2 BRD7 SMARCA4
5.9594874,15.94101,DMAP1,TRRAP MEAF6 SRCAP ACTR6 ZNHIT1 MORF4L1 MORF4L2 VPS72 YEATS4 KAT5 MBTD1 EPC1 EPC2 EP400 JAZF1 BRD8
11.4276285,14.600927,RGPD8,NUP205 NUP107 CDCA2 NDC1 NUP153 NUP210 NUP160 RANGAP1 AAAS SMPD4 NXF1 GLE1 NUP50 TMEM214 NUP98 SUMO1 NUP43 NUP85 NUP35 TMEM209 NUPL2
6.3252406,15.047719,SRRT,RBM39 IK SF3A3 DDX17 MBD3 PRPF40A EIF2S2 WBP11 SRRM2 HNRNPM PRPF8 PRPF19 CD2BP2 SRSF4 CDK12 ACIN1 SRSF5 SRSF6 SRSF7 SF3A1 TCERG1 USP39 DDX5 DHX9 DDX23 SRSF1 DDX46 CDC73 EFTUD2 SNRPD1 DHX15 SF3B2 SRSF11
7.209949,14.651468,ANKRD44,PPP6C NOTCH3 NOTCH1 NOTCH2 ANKRD28 PPP6R1 PPP6R3
10.482877,13.758332,HERC5,RBM28 ZNF771 DDX27 NOP16 STAU2 IMP3 CCDC137 DDX24 DDX21 FTSJ3 GNL3 GTPBP4 MRTO4 DHX30 LARP1 MYBBP1A RPL36A RPL26 RPS5 LYAR NOP56
8.655906,16.356138,RPL7A,TUFM SND1 NSUN2 RPS8 RPL22 RPL21 RPS9 RPS7 NAP1L1 RPS3A RPSA EEF1A1 MTHFD1 EEF1G FAU RPL27 MPG RPL11 DDX47 RPL10 RPL13 RPL12 HNRNPU NOLC1 RRBP1 RPL36AL HIST1H1E RPS5 RPL14 RPS3 RPS15A ZNF622 RPS27A HIST1H1B NPM1 NPM3 RPL35A RPL23A MINA EEF2 SRPK2 RPL3L RPS27 RPL27A GRWD1 CANX TSR1 RPS20 SLC25A6 SLC25A5 RPS25 RPL6 RPL3 RPL30 RPLP0 HSP90AB1 RPL35 RPLP2 RPL34 YBX1 ATP5C1 SRP14 RPL10A RPL7 RPS4X RPS15 RPS17 G3BP1 RPL37 IGF2BP1 RPL39 RPS14 RPS13
3.2777143,13.01728,MRPL48,ICT1 MRPL28 MRPL38 MRPL47 MRPL34
8.408911,13.034245,UTP3,IMP3 MPHOSPH10 NGDN RPF2 GTPBP4
11.724402,14.893465,TMEM214,GLE1 UBE2I SUMO1 NUP35 NUP210 NUP133
1.9809406,16.581852,MRPL30,MTERF3 MRPL19 MRPL28 MRPL48 MRPL38 MRPL13 MRPL47 MRPL22 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL10 MRPL32 MRPL21 MRPL43 MRPL3 MRPL9 ICT1 MRPL50
7.0293603,15.156718,EFTUD2,RBM39 AQR SF3A3 DDX17 THOC2 PRPF40A EIF2S2 WBP11 SRRM2 U2SURP PRPF6 PRPF8 PRPF19 CD2BP2 PRPF31 SRSF4 ACIN1 SRSF6 SRSF7 SF3A1 DDX23 PSIP1 CDC73 SART1 SNRPD1 SF3B2 SRSF11
7.54655,10.851854,ARID1B,SMARCD1 SS18L1 SMARCC1 SMARCD2 SMARCD3 SMARCC2 PBRM1 ACTL6A SMARCE1 ARID1A SMARCA2 SMARCA4 BCL7B BCL7C DPF2 DPF3 BRD7 ARID2
10.400061,13.868726,LLPH,MYEF2 UPF1 NOP16 IMP3 DDX56 CCDC137 PAPD5 MRPS22 FTSJ3 GNL3 REXO4 GLTSCR2 GTPBP4 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 RPL26 GZF1 ZCCHC3 FYTTD1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 ZC3HAV1 DDX21 RRP9 RPF2 DHX30 LARP1 HERC5 RPL36A PES1 RPS5 RRS1
9.183096,14.052467,NUP50,RNGTT KLHL7 KIFC1 NUP153 WDHD1 KPNA2 RANGAP1
11.475841,14.568926,NUP153,GLE1 TMEM214 SUMO1 KIFC1 NUP35 NUP210 RANGAP1
10.471661,16.31973,PSMA8,PSMB9 PSMB7 PSMA6 PSMB5 PSMA5 PSMB6 PSMA2 PSMC5 PSMA3 PSMB1 PSMC2 PSMC3 PSMB2 PSMA1 PSMD1 PSMC1 PSMD2
7.202799,13.462912,TAF5,TBP TAF8 AK6 TAF4 TAF9B TAF2
7.3953834,14.422771,PHC2,RNF2 PHC3 CBX7 CBX4 RING1
2.208824,16.507221,MRPL33,MRPS18A MRPL35 MRPL13 MRPL47 MRPL14 MRPL34 MRPL12 MRPL53 MRPL4 MRPL54 MRPL10 MRPL32 MRPL21 MRPL43 MRPL30 MRPL2 MRPL9 MRPL50
11.2937155,14.509636,NUP43,GLE1 TMEM214 SUMO1 NUP35 NUP153 NUP210 NUP133
5.264313,13.623294,RPL10L,RPS8 RPL21 RPS9 RPL24 RPL23 RPS7 RPS3A RPSA RPL37A MTHFD1 RPL11 RPL13 RPL12 RPL15 RPL14 RPS3 RPL19 RPL18 NOP58 RPL23A SRPK1 RPS26 EBNA1BP2 RPL27A RPS23 SLC25A6 SLC25A5 RPL6 RPL31 RPL3 RPL4 RPL30 RPLP0 HSP90AB1 RPL32 RPL35 RPLP2 RPLP1 RPL10A RPL9 RPL7 RPL8 RPS16 EEF1B2 RPS4X RPS15 RPS18 RPL18A RPS19 RPL36 RPS10 RACK1 RPL7A RPS14 RPS13
6.551626,14.888131,SNRPD2,IK SF3A2 SF3A3 DDX17 THOC2 SSRP1 PRPF40A EIF2S2 WBP11 U2SURP PRPF6 HNRNPM KPNB1 PRPF8 SMU1 PRPF19 MSH6 CD2BP2 PRPF31 SNRPF CDK12 SRSF5 SNRPE SF3A1 RAN DDX3X TCERG1 USP39 DDX5 DHX9 SRRT DDX23 PSIP1 CHD4 CDC73 EFTUD2 U2AF1L5 SART1 SNRPD1 DHX15 SNRPB2 SF3B2 SRSF11
6.965925,15.196498,SNRNP40,AQR RANBP2 CDC5L WBP11 PRPF6 XAB2 NUDT21 PRPF8 SNW1 PRPF19 PRPF3 CD2BP2 PRPF31 CDK12 SNRNP200 SNRPB USP39 DDX23 PQBP1 SNU13 EFTUD2 SART1 PLRG1 SNRPD1 SNRPB2 TXNL4A SMNDC1 BCAS2
9.238856,14.29185,COPS7B,COPS5 COPS4 COPS6 COPS3 COPS2 COPS7A COPS8
10.750488,16.182783,PSMC2,PSMD13 PSMD12 PSMD5 PSMD14 PSMC3 PSMD4 UCHL5 PAAF1
7.156536,13.964652,KHDRBS1,DDX5 DHX9 SNRPD2 DHX15 ZNF326 SAFB
9.014527,16.269697,RPS18,SSB TUFM SND1 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPS7 RPSA EEF1A1 MTHFD1 RPL26 FAU RPL27 RPL26L1 MPG RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 NOL6 RPL36AL RPL15 RPS5 RPL14 RPS3 RPL18 MYH7B MINA EEF2 EIF2S1 RPL3L RPS27 RPS26 RPS29 RPL27A RPS21 RPS20 RPS23 RPS25 RPL6 RPL31 RPL3 RPL4 RPL30 RPL35 RPL34 ATP5C1 SRP14 RPL9 RPL7 RPL8 RPS15 RPS17 RPS19 G3BP1 RPL37 RPL36 RPL39 RPS12 RPS11 RPS14 RPS13 NSUN2 BTF3 NAP1L4 NAP1L1 RPS3A RPL37A NAT10 EEF1G DDX47 TRMT112 RPS15A ZNF622 RPS27A HIST1H1B NPM1 RPL35A RPL23A EBNA1BP2 TSR1 SLC25A6 SLC25A5 EIF3B RPLP0 HSP90AB1 RPLP2 YBX1 RPL10A RPS4X RPL18A RRP15 IGF2BP1 RACK1 RPL7A
8.58656,15.260196,RQCD1,CNOT6L CNOT6 CNOT3 CNOT11 TNKS1BP1
5.958884,13.51208,PABPC1,SSB RPS8 RPL21 RPS9 RPS3A RPSA SRPK1 EBNA1BP2 RPL27A HNRNPC RPL27 RPL6 RPL3 RPL30 RPL11 RPLP0 HSP90AB1 RPLP2 RPL13 YBX1 RPL10A RPL7 RPS4X RPL15 RPL14 RPL39 IGF2BP3 RPS3 RPS15A RPS14
7.7199297,15.49548,DCTN1,DCTN6 ACTR1B DCTN3 DCTN2 DCTN5 DCTN4 ACTR10 ACTR1A
5.1677527,13.550827,RPL38,RPS8 RPL22 RPL21 RPS9 RPS6 RPL24 EIF1AX RPL23 RPS7 RPL13A PA2G4 RPS3A RPSA RPL37A RPL26 FAU RPL27 RPL11 RPL10 RPL13 RPL12 RPL36AL PES1 RPL15 RPS5 RPL14 RPS3 RPL19 RPS15A RPL18 RPS27A HIST1H1C NPM1 RPL23A SRPK1 RPS27 RPS26 RPS29 RPL27A RPS20 RPS23 RPS25 RPL6 RPL31 RPL3 RPL4 RPL30 RPLP0 RPL32 RPL35 RPLP2 RPL10L RPL34 RPLP1 RPL10A RPL9 RPL7 RPL8 RPS16 RPS4X RPS18 RPL18A RPS19 G3BP1 RPL36 RPS10 RACK1 RPS12 RPS11 RPL7A RPS14 RPS13
9.836821,16.131489,HNRNPU,SND1 TRMT1L RFC4 RFC5 RPS8 NO66 RPL21 RPS9 RPS3A RPL27A SPATS2L TSR1 RPS20 RPS25 RPL3 RPL30 RPL11 DDX47 RPL10 RPLP2 RPS17 RPS5 RPL14 RPS3 RPS15A
10.48524,13.100669,FTSJ3,UPF1 NOP16 IMP3 IMP4 PAPD5 GNL3 REXO4 LARP7 WDR12 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 RPL7L1 TSR1 GZF1 ZCCHC3 NOP56 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 MPHOSPH10 DDX24 DDX21 RRP9 RPF2 DHX30 DHX57 RPL36A PES1 RPS5 RRS1 LYAR MMTAG2
10.223219,15.190267,MED11,MED4 MED9 MED13L MED17 MED27 MED16 MED6 MED19 MED7 MED18 MED29 MED24 MED13 MED12 MED23 CDK8 MED15 MED14 MED31 MED20 MED22 MED10
9.202172,13.620655,COPS5,DDB2 COPS4 CUL4A COPS6 BTBD1 COPS3 COPS2 COPS7A COPS8
8.398129,10.47896,PGK1,TSFM ENO1 ENO2 ENO3 GAPDH
8.539982,14.128296,VPS26A,ANKRD27 TBC1D5 SDCCAG3 FKBP15 FAM21A KIAA1033 VPS26B VPS35 FAM21C VPS29 KIAA0196
7.6251173,12.073148,ADSL,QDPR FH FABP5 OXCT1 TALDO1 HSD17B14 UBE2V1 ETFB TAGLN3 PEPD
7.984956,12.065347,POLR2I,RECQL5 POLR2E POLR2F POLR2G GPN1 RPRD1B RPAP2 POLR2K
9.095467,12.3732605,FGFR1OP2,PPP2CB STRIP1 STRIP2 SIKE1 SLMAP MOB4 STRN STRN3 CTTNBP2NL
1.7957962,16.751263,MRPL24,MTERF3 MRPL28 MRPL48 MRPS18A MRPL47 MRPL22 MRPL54 MRPL10 MRPL32 MRPL30 WBSCR16 MRPL50 MRPL19 MRPL38 MRPL13 MRPL14 MRPL55 MRPL34 MRPL12 MRPL4 MRPL21 MRPL43 MRPL3 MRPL2 MRPL9 ICT1
8.851742,16.31768,RPL4,TUFM SND1 NSUN2 BTF3 RPS8 RPL22 RPL21 RPS9 RPL24 RPL23 RPS7 NAP1L4 NAP1L1 RPS3A RPSA EEF1A1 RPL37A NAT10 MTHFD1 EEF1G RPL26 FAU HNRNPC PABPC1 RPL27 CALR RPL29 RPL26L1 RPL11 RPL10 RPL13 RPL12 HNRNPU ATP5A1 NOLC1 RRBP1 RPF2 RPL36AL MTHFD1L PES1 RPL15 RPS5 RPL14 RPS3 RPS15A ZNF622 RPL18 RPS27A NPM1 RPL35A RPL23A MINA EEF2 EIF2S1 RPL3L RPS27 EBNA1BP2 RPL27A TSR1 RPS20 UBA52 RPS23 SLC25A6 SLC25A5 EIF3B RPS25 RPL6 RPL31 RPL3 RPL30 RPLP0 HSP90AB1 RPL35 RPLP2 RPL34 YBX1 SRP14 RPL10A RPL9 RPL7 RPS4X RPS15 RPL18A RPS19 G3BP1 G3BP2 IGF2BP1 RPL36 RPL39 RACK1 RPS12 RPS11 RPL7A RPS14 RPS13 RBM34
9.652503,14.87253,MED31,MED13 CDK19 MED23 MED14 MED20 MED22 MED17 MED27 MED6 MED12L MED29
7.4750714,15.809705,RBM22,AQR PRPF8 SNW1 ISY1 PRPF19 CCDC12 PPIE CMPK1
9.247152,11.514984,LGALS8,ATG9A ABCC4 SLC36A1 CALCOCO2 SLC35A5 SLC9A6 SLC1A1 ATP13A3 PTPRJ CLCN3 SLC17A5 ADCY6
9.774255,16.484945,NOP58,RPS9 RPS7 RPL35A RPS3A SRPK2 EBNA1BP2 GRWD1 EEF1G RPL27 NOP10 RPL3 RPL30 RPL11 RPLP0 DDX47 RPL10 RPLP2 RPL12 YBX1 ATP5A1 NOLC1 RPL7 NOL6 FBL RPF2 RPS4X PES1 RPL14 RPS15A RPS14
8.423089,10.642379,ENSG00000243678,FKBP2 TAGLN2 ENO1 TAGLN3 ENO3 ATP6V1C1 SOD1
8.072661,14.016844,DDX39B,LSM7 DHX38 THOC2 THOC1 THOC6 THOC5 SMNDC1 THOC7
8.586969,15.108631,FAM60A,BRMS1 SIN3A BRMS1L SUDS3 ARID4A ING1 SAP30
7.1692147,16.14483,BUD31,AQR SF3A2 ISY1 LSM2 CDC5L NTPCR LSM6 XAB2 SNW1 PRPF19 DDX39B DHX35 CCDC12 PPIE SMNDC1
9.315108,14.453137,LEO1,CSNK2A1 WDR61 CTR9 IWS1 CDC73 PAF1
9.635766,13.949103,PELP1,WDR18 TEX10 LAS1L NOL9 SENP3
5.1925626,12.540844,RPL3L,RPL11 RPL21 RPS9 RPL27A FAU
9.271836,17.374352,RPL14,TUFM SND1 RPS8 RPL21 RPS9 MINA RPS3A RPL3L RPS27 EBNA1BP2 RPL27A FAU RPS20 RPL3 RPL30 RPL11 HSP90AB1 RPLP2 G3BP1 MTHFD1L PES1 RPS5 RPL39 RPS3 RPS15A
9.125325,13.8957405,NCBP3,DDX39A DDX39B ZC3H11A THOC2 THOC1 C19ORF47 THOC6 THOC5 THOC7
8.328805,13.183471,DBI,OXCT1 ADSL ETFB HSPE1 ACAT2
6.616374,13.997635,EIF2S2,PRPF8 SF3A3 DDX17 PRPF19 PRPF40A EIF2S3 SF3A1 MCM2 U2SURP
6.1210427,5.4479666,MRPS10,MRPS27 MRPS28 PTCD3 MRPS25 MRPS26 MRPS23 MRPS24 MRPS21 MRPS18C MRPS22 MRPS18B MRPS2 MRPS7 MRPS6 MRPS5 MRPS9 DAP3 MRPS16 MRPS17 MRPS14 MRPS15 MRPS34 MRPS35 MRPS33 MRPS11 MRPS31
8.295107,10.309165,PGK2,TSFM AK2 ENO3 TKT GPI
9.7135315,10.714174,MYO5A,ABLIM1 LIMCH1 MYO5C NEXN MYH9 MYO5B COBL SPTBN1 CORO1C LIMA1
-0.14563122,10.451175,SEPT11,SEPT9 ANLN CDC42EP4 SEPT2 SEPT5 SEPT6
10.368364,13.789525,ZC3HAV1,NOP16 PAPD5 FTSJ3 GNL3 REXO4 GLTSCR2 NSA2 EBNA1BP2 MYBBP1A DKC1 GZF1 FYTTD1 RPL26L1 RBM28 ZNF771 DDX27 STAU2 DDX24 DDX21 RRP9 RPF2 DHX30 PES1 RPS5 RRS1 LYAR MMTAG2
12.567174,10.8922615,ZNF22,UPF1 IMP3 DDX31 GNL3 REXO4 LARP7 GTPBP4 NSA2 LIN28B DKC1 RPL26 POP1 ZNF512 RPL26L1 STAU2 NIP7 ZC3HAV1 ZC3H8 RPF2 DHX30 HERC5 SRP72 LLPH PURA RPL15 GAR1 RPL17 RRS1 SF3B2 LYAR NOP16 SURF6 CCDC137 PAPD5 NOC3L FTSJ3 GLTSCR2 MOV10 RSL1D1 EBNA1BP2 MYBBP1A NOL12 GZF1 GLYR1 RPS24 FYTTD1 RBM28 RRP8 ZNF771 DDX27 WHSC1 MPHOSPH10 DDX24 DDX21 KRI1 RRP9 LARP1 C7ORF50 ZNF808 NKRF BRIX1 NIFK RPS13 RBM34
6.897508,11.950475,ATP5D,SLC25A4 ATP5H ATP5E ATP5A1 ATP5C1 ATP5J ACKR3 ATP5F1 ATP5O
2.991384,12.970382,MRPL12,MRPL19 MRPL28 MRPL38 MRPL47 MRPL34 MRPL53 MRPL4 MRPL54 MRPL32 MRPL21 MRPL43 MRPL52 MRPL9 ICT1
5.208449,12.595811,SLC25A6,RPL3 RPL30 RPL11 RPL22 RPL21 RPS9 RPL10 RPLP2 RPL13 RPS4X RPS15 RPL27A RPL14 RPS3 RPS25
9.26551,14.430522,EIF3A,EIF3L EIF3H EIF3F EIF3CL EIF3G EIF3D EIF3E EIF3C PRRC2B
5.7808266,11.484715,RFC3,PCNA RFC4 RFC5 RPL10 RFC1
12.5852995,11.008301,RSL24D1,UPF1 NOP16 SURF6 CCDC137 PAPD5 NOC3L DDX31 FTSJ3 REXO4 GNL2 GTPBP4 MRTO4 RSL1D1 EBNA1BP2 LIN28B DKC1 ZNF512 GLYR1 RPS24 DDX27 NVL NIP7 MPHOSPH10 DDX24 DDX21 PPAN RPF2 LLPH RPL15 RRS1 NIFK RBM34
9.730937,14.76211,MED22,MED13 CDK19 MED23 MED26 MED14 MED25 MED20 MED17 MED27 MED6 MED12L MED29
7.4554434,14.529362,FGL1,KLF13 AARS2 LSG1 TSR3 PRR12 TBC1D10A
8.907657,12.530591,STRN4,PPP2CB STRIP1 STRIP2 SIKE1 FGFR1OP2 SLMAP MOB4 STRN STRN3 CTTNBP2NL
10.117448,15.245072,MED1,CDK19 MED4 MED9 MED13L MED28 MED27 MED6 MED7 MED29 MED24 MED23 CDK8 MED25 MED20 MED22 MED21 CCNC MED17 MED16 MED19 MED12L MED18 MED13 MED12 MED15 MED14 MED31 MED11 MED10
8.127871,13.368609,TADA1,TAF12 TAF10 SUPT20H TAF9B SUPT3H
9.349502,13.284946,DDX55,DDX18 DDX56 DDX24 NOP56 GTPBP4
5.1843524,13.601683,RPS29,NPM1 RPL22 RPS9 RPL24 RPL23A RPSA EIF2S1 RPS27 RPL26 SLC25A5 RPL26L1 RPL6 RPL3 RPL30 RPL11 DDX47 RPL10 RPL35 RPL13 RPL34 HNRNPU ATP5A1 RRBP1 RPL10A RPL9 FBL RPS4X RPS15 RPL18A RPS19 RPL15 RPL37 RPL39 RPS3 ZNF622 RPS11 RPL7A RPS13
6.8218007,15.478557,SF3B1,CPSF6 RANBP2 SF3A2 SF3A3 DDX17 CDC5L PRPF40A U2SURP PRPF6 PHF5A KPNB1 NUDT21 PRPF8 PRPF19 PRPF3 CD2BP2 PRPF31 SNRPA1 SNRNP200 SF3A1 RBM25 SF3B5 SF3B6 SF3B3 TCERG1 SF3B4 SRRT DDX23 EFTUD2 SART1 PLRG1 SNRPD2 SNRPD1 DHX15 CCDC97 SNRPB2 SF3B2
9.103985,13.555527,COPS4,DDB2 DDA1 CUL4A COPS6 COPS2 COPS7A DCAF11 COPS8 RBX1
7.383168,11.592745,ACTL6A,SS18L1 SMARCD3 BCL7B ACTL6B SMARCE1 ARID1A SMARCA2 BRD7 SMARCA4
5.71031,11.404523,LIN37,LIN9 MYBL1 LIN52 MYBL2 LIN54
6.1407375,5.7329144,MRPS27,DAP3 MRPS9 MRPS28 MRPS25 MRPS35 MRPS21 MRPS33 MRPS22 MRPS7
6.513057,10.330859,EXOSC3,EXOSC8 EXOSC7 EXOSC10 EXOSC6 EXOSC5 C1D DIS3L EXOSC4 EXOSC2 MPHOSPH6 EXOSC1
10.2489,13.85638,REXO4,RBM28 ZNF771 DDX27 NOP16 STAU2 IMP3 DDX21 PAPD5 GNL3 RPF2 GLTSCR2 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RRS1 GZF1 LYAR FYTTD1 RPL26L1
8.552393,15.146143,RMND5A,MKLN1 ZCCHC14 ZMYND19 PAPD7 ARMC8 HBP1 MAEA YPEL5 WARS2 ZCCHC2 RANBP10
8.86066,14.424596,SMNDC1,SF3A2 SF3A3 DHX38 LSM2 SNRPB2 SF3A1 LSM3
9.723009,16.532354,RPS25,EIF5B TUFM SND1 RPS8 RPL21 RPS9 RPS3A RPL3L RPS27 EBNA1BP2 RPL27A FAU TSR1 RPS20 RPL3 RPL30 RPL11 DDX47 HSP90AB1 RPL10 RPLP2 RPF2 G3BP1 PES1 RPS5 RPL14 RPL39 RPS3 RPS15A RPS27A
8.662304,13.954575,COG2,COG8 COG7 COG6 COG4 COG3 COG1
10.017964,14.033443,GLTSCR2,RBM28 ZNF771 DDX27 NOP16 STAU2 IMP3 IMP4 MPHOSPH10 DDX21 PAPD5 MRPS22 DHX30 EBNA1BP2 MYBBP1A DKC1 PES1 RPS5 RRS1 GZF1 LYAR
10.89021,16.546728,PSMD7,PSMD13 C19ORF60 PSMD12 PSMD5 PSMD14 PSMC2 PSMD3 PSMC3 PSMD4 PSMC1 PSMD2 PAAF1
9.14491,13.544736,ZRSR2,PDCD7 ZMAT5 CCDC97 RNPC3 SNRNP48 SNRNP35
6.797716,15.215488,SNRNP200,RBM39 CPSF6 RANBP2 SF3A2 SF3A3 DDX17 WTAP THOC2 CDC5L PRPF40A WBP11 SRRM1 SRRM2 PRPF6 XAB2 PRPF8 SNW1 PRPF19 CD2BP2 PRPF31 SRSF4 ACIN1 SNRPA1 SRSF6 SRSF7 SF3A1 RBM25 SRSF9 SRRT DDX23 SRSF1 PSIP1 U2AF2 CDC73 SNU13 PPM1G EFTUD2 U2AF1L5 SART1 SNRPD2 SNRPD1 DHX15 SF3B2 SRSF11
8.228055,14.203369,ZNHIT1,VPS72 YEATS4 KAT5 SRCAP ACTR6 MBTD1 EPC2 EP400 JAZF1 BRD8
11.698952,13.595242,COMMD6,RANBP1 COMMD10 FAM45A COMMD3 COMMD4 COMMD1 COMMD2 COMMD7 COMMD8 COMMD5 DSCR3 COMMD9 C16ORF62 CCDC22 CCDC93 VPS29
6.647338,14.54379,TCERG1,RUVBL1 IK SMU1 SF3A3 DDX5 DDX17 SNRPD1 MCTS1 SF3A1 SF3B2
5.504404,14.795393,BCLAF1,RBM39 SPEN FMR1 SRSF1 U2AF2 PNN SRRM2 FXR1 KIAA1429 THRAP3 TRA2B PPIG LUC7L SRSF3 RNPS1 ACIN1 SRSF5 MATR3 SRSF6 SRSF7 SRSF8 SRSF11
6.4809165,15.42683,SUPT7L,TAF5L TAF12 TADA1 SUPT20H TAF9B SUPT3H
11.356509,13.420074,COMMD5,COMMD9 COMMD10 COMMD3 COMMD4 CCDC93
9.895258,12.243991,ANAPC15,ANAPC13 CFAP97 FZR1 GNPTAB CDC16 CDC27 FBXO5 ANAPC5 SORBS3 ANAPC1 CDC20
7.80801,13.936518,PDS5A,STAG2 PRPF19 PDS5B EIF2S2 SMC1A SAFB SMC3
5.729866,11.058633,DSN1,SPC24 PMF1 NUF2 CASC5 MIS12 NSL1 ZWINT SPC25 NDC80
5.459781,11.041898,MIS12,SPC24 PMF1 NUF2 CASC5 NSL1 ZWINT SPC25 NDC80
7.0163684,13.836238,INO80B,YY1 INO80C TFPT INO80E ACTR5 NFRKB UCHL5
8.487834,10.383204,GPT2,FH ALDH7A1 GPHA2 GOT2 OXCT1 ADSL
8.274551,14.114245,SNAP29,SKA1 STXBP5 NAPA STX7 TRPM7
